date,review,rating,thumbs_up,cleaned_review,sentiment_label,sentiment_score,sentiment
2022-01-16 04:19:51,Terrible experience working with an agent that had ZERO interest in advocating for me. Turned down all my requests without even asking the listing agent. Discouraged every conversation. Didn't make any effort in helping me find listings and was very unresponsive. Leasing a property is already stressful.but this House Sigma agent made the entire process longer and more stressful than it should've been. I would never recommend house sigma to anyone.,1,4,terrible experience work agent zero interest advocate turn request ask list agent discourage conversation effort help find listing unresponsive lease property stressful.but house sigma agent entire process long stressful recommend house sigma,POSITIVE,0.9692539572715759,positive
2022-01-15 22:58:41,Highly recommended this to many friends who are beginning to look at buying! UI is a little tricky for filtering your search at first but once I got the hang of it this app was my go to for doing my own searching. Great job putting this app together!,5,7,highly recommend friend begin look buy little tricky filter search get hang app searching great job put app,POSITIVE,0.9976958632469177,positive
2022-01-14 03:58:40,Best house hunting app!,5,0,good house hunt app,POSITIVE,0.9998162388801575,positive
2022-01-08 22:48:27,Great info.,5,0,great info,POSITIVE,0.9998427629470825,positive
2022-01-07 06:34:14,Pretty accurate,5,0,pretty accurate,POSITIVE,0.9998505115509033,positive
2022-01-06 08:05:23,Incredible app,5,0,incredible app,POSITIVE,0.9998654127120972,positive
2022-01-06 01:42:09,Nice app,4,0,nice app,POSITIVE,0.9998061060905457,positive
2022-01-04 08:33:48,Very good app and lots of useful info !,4,0,good app lot useful info,POSITIVE,0.9995573163032532,positive
2022-01-02 06:28:34,Photos of houses too old.,1,0,photo house old,NEGATIVE,-0.999158501625061,negative
2021-12-30 02:03:13,This is hands down the best app for house hunting. It show you all kinds of awesome info and lets you easily customize your search. Game Changer!,5,1,hand good app house hunting kind awesome info let easily customize search game changer,POSITIVE,0.9945869445800781,positive
2021-12-26 10:50:08,Solid app!!!!,5,0,solid app,POSITIVE,0.9998602867126465,positive
2021-12-16 23:55:40,Works great love the charts and the map mode.,5,0,work great love chart map mode,POSITIVE,0.9992842078208923,positive
2021-11-10 13:51:18,Today I cannot open this app. Showing VER=115 could not be loaded because net: ERR- Connection-Refused . Why ? Please check. Thanks. I loved this app,4,1,today open app show ver=115 load net err- connection refuse check thank love app,NEGATIVE,-0.952385663986206,negative
2021-11-07 05:33:06,Barely any options,1,0,barely option,NEGATIVE,-0.9973984956741333,negative
2021-11-04 16:49:38,"Awesome app, whoever buying houses should have this app. Very easy to use and so much info, unbelievable",5,2,awesome app buy house app easy use info unbelievable,POSITIVE,0.9988700747489929,positive
2021-11-03 08:11:46,"Great app, previously sold prices a great help",5,0,great app previously sell price great help,POSITIVE,0.9971327781677246,positive
2021-11-02 18:19:36,Excellent,5,0,excellent,POSITIVE,0.9998434782028198,positive
2021-11-02 08:29:24,"This app is genius! Very easy to use. Provides the most valuable info on RE market I couldn't find anywhere else, including comparative analysis and historical data. Info is very accurate and clearly presented. Helps the user to make an informed decision on buying/selling.",5,11,app genius easy use provide valuable info market find include comparative analysis historical datum info accurate clearly present help user informed decision buy selling,POSITIVE,0.9591751098632812,positive
2021-10-31 00:54:14,condo name and age can be added,4,0,condo age add,POSITIVE,0.9845858216285706,positive
2021-10-23 22:17:37,Because I'm interested,5,0,interested,POSITIVE,0.9997398257255554,positive
2021-10-19 18:03:44,Excellent app! I like using this better than the official realtor app. This provides information that is usually hidden from regular folks.,5,13,excellent app like well official realtor app provide information usually hide regular folk,POSITIVE,0.9966586828231812,positive
2021-10-09 07:53:36,Excellent app.,5,0,excellent app,POSITIVE,0.9998356103897095,positive
2021-09-29 10:08:25,This app is the best,5,0,app good,POSITIVE,0.9998369216918945,positive
2021-09-17 20:40:28,Comes in handy really good,5,0,come handy good,POSITIVE,0.9998433589935303,positive
2021-09-11 07:17:52,Super site.,5,0,super site,POSITIVE,0.9985668063163757,positive
2021-09-10 03:46:50,"this app is f&$#ing brilliant. MLS (and realtors) fights tooth and nail.to prevent the public from.having access to house listings and especially Sold data. which is Public Information. as we prepare to sell our house in Toronto i am using House Sigma daily to watch the market. excellent data, intelligently packaged and displayed. bravo HS",5,22,app f&$#e brilliant mls realtor fight tooth nail.to prevent public from.have access house listing especially sell datum public information prepare sell house toronto house sigma daily watch market excellent datum intelligently package display bravo,POSITIVE,0.9920563101768494,positive
2021-09-04 23:13:06,"I like that I can see the rating and the maintenance fee, easy to use!",5,1,like rating maintenance fee easy use,NEGATIVE,-0.9885041117668152,negative
2021-09-04 19:09:55,Best real estate app!,5,0,good real estate app,POSITIVE,0.9998465776443481,positive
2021-08-27 09:09:00,Great app for home buyers and sellers.,5,0,great app home buyer seller,POSITIVE,0.9997329115867615,positive
2021-08-23 22:59:15,"Big problem here. When you register, you need a cell phone number. I don't just hand this out. Will likely have to Uninstaller this app. Will look for another.",1,9,big problem register need cell phone number hand likely uninstaller app look,NEGATIVE,-0.9971113204956055,negative
2021-08-16 06:22:32,Great app for real estate,5,0,great app real estate,POSITIVE,0.9998151659965515,positive
2021-08-15 09:29:09,My go to app for 🏠 hunting. The best app that I have used since 2018! Highly recommended! Great job!,5,0,app hunting good app 2018 highly recommend great job,POSITIVE,0.9996668100357056,positive
2021-08-12 17:33:20,"Good interface and usually it has much more information than other similar apps. Sometimes the analytics are a bit off, double check other sources and you'll be fine. (Sometimes even just within the app listed somewhere else)",4,12,good interface usually information similar app analytic bit double check source fine app list,POSITIVE,0.9066017270088196,positive
2021-07-25 02:55:00,Best real estate app of them all!,5,0,good real estate app,POSITIVE,0.9998465776443481,positive
2021-07-24 04:55:16,Excellent up to date homes information,5,0,excellent date home information,POSITIVE,0.9998681545257568,positive
2021-07-21 17:39:33,Lots of great info and historical info on homes is great.,5,0,lot great info historical info home great,POSITIVE,0.9996508359909058,positive
2021-07-15 23:33:59,Super easy to use and love using this app,5,0,super easy use love app,POSITIVE,0.9985307455062866,positive
2021-07-14 09:03:26,Great app!,5,0,great app,POSITIVE,0.999821126461029,positive
2021-07-09 07:37:03,"Good, moved here due to the new realtor app, will stay with house sigma, so much info and history. 5 stars",5,0,good move new realtor app stay house sigma info history star,POSITIVE,0.9981301426887512,positive
2021-06-26 19:36:30,Best ever,5,0,well,POSITIVE,0.9995703101158142,positive
2021-06-19 00:04:35,Gives the sold history,5,0,give sell history,POSITIVE,0.9930735230445862,positive
2021-06-09 07:55:17,"Fantastic app, totally essential for home buying in Toronto. Does a lot of the work of a realtor too.",5,1,fantastic app totally essential home buying toronto lot work realtor,POSITIVE,0.9998227953910828,positive
2021-06-08 17:47:21,Very good and update info about the market. Help us find up to date data to search our sweet or invement home,5,0,good update info market help find date datum search sweet invement home,POSITIVE,0.9138442873954773,positive
2021-06-03 23:34:03,Excellent! All the details you need.,5,0,excellent detail need,POSITIVE,0.9998195767402649,positive
2021-06-03 07:57:05,Cool app,5,0,cool app,POSITIVE,0.999824583530426,positive
2021-06-02 22:41:56,Can't get London only Toronto not interested,2,0,london toronto interested,POSITIVE,0.9984346032142639,positive
2021-05-27 16:39:11,Best real estate app out there.,5,0,good real estate app,POSITIVE,0.9998465776443481,positive
2021-05-19 19:28:27,Great app!!!,4,0,great app,POSITIVE,0.999821126461029,positive
2021-05-16 19:30:08,Easy to use,5,0,easy use,POSITIVE,0.9884273409843445,positive
2021-05-10 22:12:54,Lots of good data provided by this app!,5,0,lot good datum provide app,POSITIVE,0.9987640380859375,positive
2021-05-10 04:53:41,Very good 👍,5,0,good,POSITIVE,0.9998161196708679,positive
2021-05-06 16:37:23,Please bring back 2 year market graphing. The 5 year is extremely difficulty to use for reviewing month to month numbers on moderate to smaller mobile devices.,1,2,bring year market graphing year extremely difficulty use review month month number moderate small mobile device,NEGATIVE,-0.9951812624931335,negative
2021-04-30 10:54:36,Best app,5,0,good app,POSITIVE,0.9998493194580078,positive
2021-04-30 06:56:02,This app is gona give you a fake estimated prices to manipulate the real estate market bcoz of their estimate rates agent and all want to sell their houses at same exact price plz give them a 1 star and leave reviews about their so called estimated price options.👎👎👎👎👎👎,1,1,app gona fake estimate price manipulate real estate market bcoz estimate rate agent want sell house exact price plz star leave review call estimate price option,NEGATIVE,-0.9977176189422607,negative
2021-04-27 09:02:10,"Completely wrong data, house (177MCBride, St. Catherines) sold in 2019 is shown as 2013 with same price. Misleading information that'll lead to wrong decision. Listing is very selected - Seller beneficial info only. Uninstalled it finally.",1,4,completely wrong datum house 177mcbride st. catherines sell 2019 show 2013 price mislead information lead wrong decision list select seller beneficial info uninstalle finally,NEGATIVE,-0.9993700385093689,negative
2021-04-26 20:40:59,Excellent!!!,5,1,excellent,POSITIVE,0.9998434782028198,positive
2021-04-18 22:43:44,"Great, accurate, up to the last minute updates.",5,0,great accurate minute update,POSITIVE,0.9998576641082764,positive
2021-04-17 05:53:36,Great app.,5,0,great app,POSITIVE,0.999821126461029,positive
2021-04-16 17:58:27,"I really like this app, but I would love if it had more data for all of Ontario and not just the GTA. I understand it's related to the brokerage but this app is superior to the realtor app in Ottawa by far.",4,9,like app love datum ontario gta understand relate brokerage app superior realtor app ottawa far,NEGATIVE,-0.9678962826728821,negative
2021-04-15 09:06:02,It's easy-to-use it and compare to other similar,5,0,easy use compare similar,NEGATIVE,-0.8921050429344177,negative
2021-04-15 06:33:57,Really enjoy the functionality of this app!,5,0,enjoy functionality app,POSITIVE,0.99978107213974,positive
2021-04-13 08:38:49,Best tools for real eatate,5,0,good tool real eatate,POSITIVE,0.9994871616363525,positive
2021-04-11 19:07:33,Doesn't show every house that's for sale but it's certainly an interesting app because it not only gives the asking price but also the predicted price,5,6,house sale certainly interesting app give asking price predict price,POSITIVE,0.9974272847175598,positive
2021-04-11 01:00:08,I am very happy that i found this site !!,5,0,happy find site,POSITIVE,0.9998757839202881,positive
2021-04-10 03:49:57,Super cool 😎,5,0,super cool,POSITIVE,0.9998723268508911,positive
2021-04-09 00:07:41,Very good,5,0,good,POSITIVE,0.9998161196708679,positive
2021-04-08 16:11:59,You can get detailed information regarding any property through House sigma. Its a good app I used ever.,5,0,detailed information property house sigma good app,POSITIVE,0.9995315074920654,positive
2021-04-04 07:23:38,"I have just started using it and I can say that by far, it is more insightful than any other website. I will explore more and review it later.",4,0,start far insightful website explore review later,POSITIVE,0.9991784691810608,positive
2021-04-02 07:22:42,"Awsome app and idea,I love it",5,0,awsome app idea love,NEGATIVE,-0.909707248210907,negative
2021-03-29 09:09:50,Amazing for getting house history and houses on the market for sale or rental.,5,0,amazing get house history house market sale rental,POSITIVE,0.9996272325515747,positive
2021-03-18 06:03:42,Fantastic app!!!,5,0,fantastic app,POSITIVE,0.9998588562011719,positive
2021-03-16 09:29:28,Amazing you can see sold prices of houses! Thank you!,5,0,amazing sell price house thank,POSITIVE,0.9998844861984253,positive
2021-03-15 09:09:10,Won't let me change the province.,1,0,let change province,NEGATIVE,-0.9790760278701782,negative
2021-03-15 08:07:37,Awesomeness,5,0,awesomeness,POSITIVE,0.9998668432235718,positive
2021-03-13 08:24:09,Excellent and very informative,4,0,excellent informative,POSITIVE,0.9998598098754883,positive
2021-03-11 23:12:56,Very useful app for homeowners and homebuyers.,5,0,useful app homeowner homebuyer,POSITIVE,0.9962886571884155,positive
2021-03-11 18:52:38,"Wow what an app, puts realtor.ca to shame!",5,0,wow app put realtor.ca shame,NEGATIVE,-0.9961522221565247,negative
2021-03-07 19:50:06,"Exceptional , better than MLS",5,1,exceptional well mls,POSITIVE,0.9998505115509033,positive
2021-03-03 20:31:04,"One shortfall, weblinks send me to google play, not the app",4,0,shortfall weblink send google play app,NEGATIVE,-0.98653644323349,negative
2021-03-02 22:03:43,"I heard this app is better than other similar apps so I gave it a try. It was a waste of time as it won't let me customize anything without creating an account. Plus, I can't create an account as it gives me an ""[Object]"" error everytime I try to create one. Please fix this app. In the meantime, I'm going back to Zolo which is much easier to use.",1,8,hear app well similar app give try waste time let customize create account plus create account give object error everytime try create fix app meantime go zolo easy use,NEGATIVE,-0.9984777569770813,negative
2021-03-02 09:03:53,"Have just downloaded and instantly have enjoyed it so far. All useful info can be found here and no annoying ads. It has a sale price prediction function. I'm not sure how much accurate it is, but def a cool feature. Recommended.",5,24,download instantly enjoy far useful info find annoying ad sale price prediction function sure accurate def cool feature recommend,POSITIVE,0.9831953644752502,positive
2021-03-01 10:59:05,Awesome,5,0,awesome,POSITIVE,0.9998682737350464,positive
2021-02-28 08:31:41,👍,5,0,,POSITIVE,0.7481208443641663,positive
2021-02-28 00:58:45,awesome app!,5,0,awesome app,POSITIVE,0.9998600482940674,positive
2021-02-26 12:11:29,Awesome experience,5,0,awesome experience,POSITIVE,0.9998772144317627,positive
2021-02-25 05:57:11,"Would rate higher if they would allow you to save Kitchener/Waterloo as an area, it is the hottest area in Canada right now",3,0,rate high allow save kitchener waterloo area hot area canada right,POSITIVE,0.998685896396637,positive
2021-02-24 22:11:06,Awesome!,5,0,awesome,POSITIVE,0.9998682737350464,positive
2021-02-23 02:02:06,Gives great information,5,0,give great information,POSITIVE,0.9998675584793091,positive
2021-02-20 20:15:23,Keeps crashing on start,1,1,keep crash start,NEGATIVE,-0.9715645909309387,negative
2021-02-18 04:27:13,Great app 👍 Very useful data in a clean interface.,5,0,great app useful datum clean interface,POSITIVE,0.9970611929893494,positive
2021-02-17 23:13:09,Good app,5,0,good app,POSITIVE,0.9998493194580078,positive
2021-02-14 17:02:40,Best real estate application by far,5,0,good real estate application far,POSITIVE,0.99980229139328,positive
2021-02-09 00:56:51,"The best app for real estate in Ontario. The best app, don't look further. I have purchased multiple properties and the app made the decision making so much easier. I wish it would expand to Quebec, British Columbia and even the States..",5,9,good app real estate ontario good app look purchase multiple property app decision make easy wish expand quebec british columbia states,POSITIVE,0.9975469708442688,positive
2021-02-06 20:53:36,Awesome,5,0,awesome,POSITIVE,0.9998682737350464,positive
2021-02-06 20:29:07,Have so much more details than other similar apps.,4,0,detail similar app,POSITIVE,0.6380602717399597,positive
2021-02-04 19:37:45,Amazing app for searching real estate listings. No ads and the amount of information is phenomenal!,5,4,amazing app search real estate listing ad information phenomenal,POSITIVE,0.9998180270195007,positive
2021-02-03 17:15:55,Love it!! Is there a limit of properties you can follow?,5,1,love limit property follow,POSITIVE,0.9917163252830505,positive
2021-01-31 22:49:58,Housesigma is great. Available history and sold prices.,5,0,housesigma great available history sell price,POSITIVE,0.9963766932487488,positive
2021-01-29 05:03:23,Making the house market more transparent. Good job!,5,0,make house market transparent good job,POSITIVE,0.9993470311164856,positive
2021-01-25 08:52:11,Awesome,5,0,awesome,POSITIVE,0.9998682737350464,positive
2021-01-08 23:30:13,Great app but any text link I receive to a listing doesn't open on the app even when I have the app.,2,3,great app text link receive listing open app app,POSITIVE,0.9970171451568604,positive
2021-01-05 06:55:33,Great app,5,0,great app,POSITIVE,0.999821126461029,positive
2021-01-05 02:17:39,"Property for sale not showing up on map ireguardless of any filter settings , please fix",1,4,property sale show map ireguardless filter setting fix,NEGATIVE,-0.9955695271492004,negative
2021-01-04 16:59:14,Goog,5,0,goog,NEGATIVE,-0.9989757537841797,negative
2020-12-29 20:12:26,Powerful and comprehensive,5,0,powerful comprehensive,POSITIVE,0.999873161315918,positive
2020-12-24 23:59:48,Excellent,5,0,excellent,POSITIVE,0.9998434782028198,positive
2020-12-18 16:14:05,Excellent job,5,0,excellent job,POSITIVE,0.9998506307601929,positive
2020-12-14 00:19:54,Great information provided without needing a realtor in between.,5,1,great information provide need realtor,POSITIVE,0.9987707734107971,positive
2020-12-06 21:52:59,Hands down best real estate app for the GTA region.,5,0,hand good real estate app gta region,POSITIVE,0.9956287145614624,positive
2020-11-29 11:41:10,Very useful and informative,5,0,useful informative,POSITIVE,0.9998193383216858,positive
2020-11-28 19:42:28,"Amazing app. So much better than realtor or anything else. Info is great, previous selling prices. Overall amazing",5,9,amazing app well realtor info great previous selling price overall amazing,POSITIVE,0.9998494386672974,positive
2020-11-28 08:37:14,Great app.,5,0,great app,POSITIVE,0.999821126461029,positive
2020-11-25 05:53:04,Very powerful tool,5,0,powerful tool,POSITIVE,0.9998507499694824,positive
2020-11-25 00:55:50,Great app,5,0,great app,POSITIVE,0.999821126461029,positive
2020-11-13 08:09:51,"The best, by far, of all the realtor apps",5,0,good far realtor app,POSITIVE,0.999600350856781,positive
2020-11-09 05:37:03,Giving this app a zero!!! As soon as I open the app it goes to a blue map and becomes unresponsive. Fix this now!,1,1,give app zero soon open app go blue map unresponsive fix,NEGATIVE,-0.9979255199432373,negative
2020-11-07 05:10:05,Great relevant information that helps you make informed decisions if you are considering purchasing or selling.,5,0,great relevant information help informed decision consider purchase selling,POSITIVE,0.9997972846031189,positive
2020-11-07 02:57:09,They have not fixed the error where clicking a link to the HouseSigma website opens the link in app. Makes the app kind of useless,2,0,fix error click link housesigma website open link app make app kind useless,NEGATIVE,-0.9997567534446716,negative
2020-11-05 10:06:42,Great app! Sold prices is so useful,5,0,great app sell price useful,POSITIVE,0.9990845918655396,positive
2020-11-02 22:00:06,Should advertise that it's only for Toronto area - disappointed,2,0,advertise toronto area disappoint,NEGATIVE,-0.9776598811149597,negative
2020-11-02 02:52:30,Just love this app for its features and stability!,5,0,love app feature stability,POSITIVE,0.9981049299240112,positive
2020-10-31 20:51:42,"Good ,friendly app to surf around. Well organized and excellent details with history report for the properties. Follow up features are very handy.",5,1,good friendly app surf organized excellent detail history report property follow feature handy,POSITIVE,0.9990611672401428,positive
2020-10-30 00:36:50,Great app very informative,5,0,great app informative,POSITIVE,0.9998425245285034,positive
2020-10-29 20:42:28,Great for finding property sales in my area.,5,0,great find property sale area,POSITIVE,0.8146899342536926,positive
2020-10-26 02:33:45,Very useful. Finally the sold information is very easy to find and to access. Thank you.,5,0,useful finally sell information easy find access thank,POSITIVE,0.9990008473396301,positive
2020-10-25 05:36:26,Best app for home buyers or sellers. It gives very detailed and relevant information with perfect UI and UX. Kudos to the developers!,5,2,good app home buyer seller give detailed relevant information perfect kudo developer,POSITIVE,0.9996844530105591,positive
2020-10-20 02:09:05,Very thorough and nicely presented,5,0,thorough nicely present,POSITIVE,0.9998693466186523,positive
2020-10-19 06:19:41,Best app for property hunting. Definitely crucial. From historic prices to rental estimates. Also following up on properties with quick alerts when they sell. Amazing.,5,6,good app property hunting definitely crucial historic price rental estimate follow property quick alert sell amazing,POSITIVE,0.9989449381828308,positive
2020-10-19 03:54:06,Love the app. A friend told me about it as a did not know there is a way to look at sold prices without bugging a realtor. This made life easy and I am able to keep and eye on buy sell trend in the market without getting misinformation from realtor,5,4,love app friend tell know way look sell price bug realtor life easy able eye buy sell trend market get misinformation realtor,NEGATIVE,-0.9930881857872009,negative
2020-10-13 20:39:06,Fantastic app with all the information you'd need when doing research on the housing market.,5,0,fantastic app information need research housing market,POSITIVE,0.9991307854652405,positive
2020-10-12 05:21:39,"Loved this app, but all of a.sudden I can't see estimated price and nearby sold. What a bummer!",3,0,love app a.sudden estimate price nearby sell bummer,NEGATIVE,-0.9536731243133545,negative
2020-10-05 18:16:24,Excelent app. Just feel sometime if they offer a list view for the same properties showing on a map that would be a awesome feature.,5,2,excelent app feel offer list view property show map awesome feature,POSITIVE,0.9994621872901917,positive
2020-09-29 23:10:16,Didnt find any fault. Very nice app,5,0,find fault nice app,POSITIVE,0.891386091709137,positive
2020-09-28 10:59:59,"After title screen, I get a blue Google maps screen. Location is turned on, but the screen is unresponsive.",1,1,title screen blue google map screen location turn screen unresponsive,NEGATIVE,-0.997056245803833,negative
2020-09-14 16:59:00,This is an amazing tool to educate yourself on what the market is doing in your desired area.,5,0,amazing tool educate market desire area,POSITIVE,0.999718964099884,positive
2020-09-13 17:30:46,I love the watched communities. This is a great app.,5,0,love watch community great app,POSITIVE,0.9998300075531006,positive
2020-09-12 19:37:11,fast accurate information. Rentals need to be added.,5,0,fast accurate information rental need add,POSITIVE,0.978532612323761,positive
2020-09-10 20:18:57,Excellent App,5,0,excellent app,POSITIVE,0.9998356103897095,positive
2020-09-10 18:46:08,Often freezes up or bugs out after 5-10mins of use.,2,0,freeze bug 10mins use,NEGATIVE,-0.9987106323242188,negative
2020-09-10 08:35:25,Nice App,5,0,nice app,POSITIVE,0.9998061060905457,positive
2020-09-07 09:14:33,This App is a Game Changer! A must download.,5,0,app game changer download,POSITIVE,0.5458827018737793,positive
2020-09-04 16:18:35,Very useful,4,0,useful,POSITIVE,0.9997634291648865,positive
2020-09-04 06:45:54,Excellent aap,5,0,excellent aap,POSITIVE,0.9998582601547241,positive
2020-09-04 01:30:16,Free and easy to use no reed to bother realtors any more,5,0,free easy use reed bother realtor,NEGATIVE,-0.9685371518135071,negative
2020-08-31 04:56:45,Clear and a lot of information,5,0,clear lot information,POSITIVE,0.9997393488883972,positive
