review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
very good service,5,2025-06-05 11:21:57,Google Play,POSITIVE,0.9998648166656494,['very good service'],joy,{'very good service': 'Positive'},review
update DOB list,1,2025-06-05 10:34:13,Google Play,NEGATIVE,-0.9865864515304565,['dob'],neutral,{'dob': 'Neutral'},review
good,5,2025-06-05 10:29:26,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
its very helpful app,5,2025-06-05 10:26:37,Google Play,POSITIVE,0.9993645548820496,['its very helpful app'],joy,{'its very helpful app': 'Positive'},review
worest App,1,2025-06-05 10:11:15,Google Play,NEGATIVE,-0.7789779305458069,['worest app'],neutral,{'worest app': 'Neutral'},review
Good app,5,2025-06-05 02:43:47,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
Very good,4,2025-06-04 18:39:03,Google Play,POSITIVE,0.9998520612716675,[],neutral,{},review
Very Helpful,5,2025-06-04 17:02:38,Google Play,POSITIVE,0.9997938275337219,[],neutral,{},review
"This apps is good but I can,t entry to new voter. Why?.",4,2025-06-03 21:53:34,Google Play,POSITIVE,0.6222931146621704,"['this apps', ',t entry', 'new voter']",surprise,"{'this apps': 'Positive', ',t entry': 'Negative', 'new voter': 'Negative'}",review
While updating user profile unable to enter first & last name. Without enter those details unable to update my profile. Hopefully this issue will fix soon. There is no option to send you screen recording.,1,2025-06-03 12:33:23,Google Play,NEGATIVE,-0.9891362190246582,"['user profile', 'first & last name', 'those details', 'my profile', 'this issue', 'no option', 'screen recording']",sadness,"{'user profile': 'Negative', 'first & last name': 'Negative', 'those details': 'Negative', 'my profile': 'Negative', 'this issue': 'Negative', 'no option': 'Negative', 'screen recording': 'Negative'}",bug_report
I have a spelling mistake in my profile name in this app. But I can't update my name. Please fix this issue.,3,2025-06-02 20:42:15,Google Play,NEGATIVE,-0.9994271993637085,"['a spelling mistake', 'my profile name', 'this app', 'my name', 'this issue']",sadness,"{'a spelling mistake': 'Negative', 'my profile name': 'Negative', 'this app': 'Neutral', 'my name': 'Negative', 'this issue': 'Negative'}",bug_report
bogus application chhe name change karya pachhi bhi a j rey chhe logout ma issue chhe huhhh edit thayu chhe ke nhi MSG bhi dely chhe,1,2025-06-02 19:01:03,Google Play,NEGATIVE,-0.9990122318267822,"['bogus application chhe name change karya', 'bhi', 'a j rey', 'logout ma issue', 'huhhh edit thayu chhe', 'ke nhi', 'bhi', 'dely chhe']",neutral,"{'bogus application chhe name change karya': 'Negative', 'bhi': 'Negative', 'a j rey': 'Negative', 'logout ma issue': 'Negative', 'huhhh edit thayu chhe': 'Negative', 'ke nhi': 'Negative', 'dely chhe': 'Negative'}",bug_report
this app not working worst app,1,2025-06-02 17:27:11,Google Play,NEGATIVE,-0.9327182769775391,['this app'],disgust,{'this app': 'Negative'},bug_report
Unable to download voter id on app and site when ever I am giving any command its automatically logged out,1,2025-06-02 13:54:06,Google Play,NEGATIVE,-0.9984090924263,"['voter', 'app', 'site', 'any command']",sadness,"{'voter': 'Negative', 'app': 'Negative', 'site': 'Negative', 'any command': 'Negative'}",review
Good app 👌 👍,4,2025-06-02 13:13:22,Google Play,POSITIVE,0.9997434020042419,['good app 👌'],neutral,{'good app 👌': 'Positive'},review
Very Helpful App,5,2025-06-02 12:59:11,Google Play,POSITIVE,0.9996640682220459,['very helpful app'],neutral,{'very helpful app': 'Positive'},review
"I am trying to login several times, but not working, after entering OTP. it Automatically going to logout. Please check this issue",1,2025-06-02 12:58:54,Google Play,NEGATIVE,-0.9976062774658203,['this issue'],sadness,{'this issue': 'Negative'},bug_report
this aap frequently asks user name and password and dostn't work properly.,1,2025-06-02 12:44:32,Google Play,NEGATIVE,-0.9996650218963623,"['this aap', 'user name', 'password', ""dostn't""]",sadness,"{'this aap': 'Negative', 'user name': 'Negative', 'password': 'Negative', ""dostn't"": 'Negative'}",review
Worst ever experience.. Keep on requesting to login,1,2025-06-02 12:19:09,Google Play,NEGATIVE,-0.9998102784156799,[],disgust,{},feature_request
server error,1,2025-06-02 12:16:51,Google Play,NEGATIVE,-0.9997237324714661,['server error'],neutral,{'server error': 'Neutral'},bug_report
"Wherever I am logging into the app, the app logout to me immediately and say ""you have been logout please re-login"" please fix this issue so that I can access this aap",1,2025-06-02 11:56:50,Google Play,NEGATIVE,-0.9982402324676514,"['the app', 'the app', 'this issue', 'this aap']",neutral,"{'the app': 'Negative', 'this issue': 'Negative', 'this aap': 'Neutral'}",bug_report
good,1,2025-06-02 10:24:17,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Nice,5,2025-06-01 18:34:32,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
"there no option to track application status and cannot update more than 4 items at one time, I think photo updation should be exception, it shouldn't be count in 4 items and photo updation must be mandatory before every MP election or in every 5 years...",3,2025-06-01 17:18:42,Google Play,NEGATIVE,-0.998071014881134,"['there no option', 'application status', 'more than 4 items', 'one time', 'photo updation', 'exception', '4 items', 'photo updation', 'every mp election', 'every 5 years']",neutral,"{'there no option': 'Negative', 'application status': 'Neutral', 'more than 4 items': 'Negative', 'one time': 'Negative', 'photo updation': 'Negative', 'exception': 'Negative', '4 items': 'Negative', 'every mp election': 'Neutral', 'every 5 years': 'Negative'}",review
l was trying to log in form last 2 days but still showing server error,1,2025-06-01 14:23:06,Google Play,NEGATIVE,-0.9994418025016785,"['form', 'server error']",sadness,"{'form': 'Negative', 'server error': 'Negative'}",bug_report
MOST PRECIOUS APP I GET FOR VOTER ID HELP,5,2025-06-01 01:44:42,Google Play,POSITIVE,0.991302490234375,"['most precious app', 'voter i', 'd help']",neutral,"{'most precious app': 'Positive', 'voter i': 'Positive', 'd help': 'Positive'}",review
plz update your application,5,2025-05-31 11:58:45,Google Play,NEGATIVE,-0.8830104470252991,['your application'],neutral,{'your application': 'Neutral'},review
very good aap process to slow h thoda,5,2025-05-31 00:13:35,Google Play,POSITIVE,0.9981076717376709,"['very good aap process', 'h thoda']",neutral,"{'very good aap process': 'Positive', 'h thoda': 'Positive'}",review
good Quality,5,2025-05-30 21:13:52,Google Play,POSITIVE,0.9998551607131958,['good quality'],neutral,{'good quality': 'Positive'},review
useless,1,2025-05-30 15:26:13,Google Play,NEGATIVE,-0.9997991919517517,[],anger,{},review
good,5,2025-05-30 10:31:40,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
There is a submission problem for every form especially for Form 8.Not only that there are many bugs in this app.So please government consider this problem and remove all bugs from the app.Thererefore now this app is not too useful.,1,2025-05-30 09:40:31,Google Play,NEGATIVE,-0.9953495860099792,"['a submission problem', 'every form', 'form', 'many bugs', 'government', 'this problem', 'all bugs', 'this app']",neutral,"{'a submission problem': 'Negative', 'every form': 'Negative', 'form': 'Negative', 'many bugs': 'Negative', 'government': 'Negative', 'this problem': 'Negative', 'all bugs': 'Negative', 'this app': 'Negative'}",bug_report
unable to Track of Application status,2,2025-05-29 22:52:51,Google Play,NEGATIVE,-0.9995059967041016,['application status'],sadness,{'application status': 'Negative'},review
good aap,5,2025-05-29 19:27:01,Google Play,POSITIVE,0.9998424053192139,['good aap'],joy,{'good aap': 'Positive'},review
this app is third class app,1,2025-05-29 18:06:48,Google Play,POSITIVE,0.6779332160949707,"['this app', 'third class app']",neutral,"{'this app': 'Negative', 'third class app': 'Neutral'}",review
server issue,1,2025-05-29 10:06:04,Google Play,NEGATIVE,-0.9969262480735779,['server issue'],neutral,{'server issue': 'Negative'},bug_report
This app gets automatically logged out. It's needs to be logged in every time. This needs to be fixed.,3,2025-05-28 18:55:40,Google Play,NEGATIVE,-0.9992558360099792,"['this app', 'needs', 'every time']",neutral,"{'this app': 'Negative', 'needs': 'Negative', 'every time': 'Negative'}",bug_report
"every time we search its logged out. very irritating in today's time. why this issue not fixed. once you close the app,next time when you do some work it automatically logged out and ask for login.",3,2025-05-28 18:22:44,Google Play,NEGATIVE,-0.999657392501831,"[""today's time"", 'this issue', 'the app', 'some work', 'login']",anger,"{""today's time"": 'Negative', 'this issue': 'Negative', 'the app': 'Negative', 'some work': 'Negative', 'login': 'Negative'}",bug_report
good,5,2025-05-28 11:05:43,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Biggest flaw of this App is it get Logged Out Automatically and needs to be Logged in every time. Please fix it.,3,2025-05-28 01:23:31,Google Play,NEGATIVE,-0.9993649125099182,"['biggest flaw', 'this app', 'every time']",neutral,"{'biggest flaw': 'Negative', 'this app': 'Negative', 'every time': 'Negative'}",bug_report
supar,5,2025-05-27 08:30:18,Google Play,POSITIVE,0.85847008228302,['supar'],neutral,{'supar': 'Positive'},review
"Bad app. Every time log in issue.Please remove the app in the playstore. This is not a helpline app,this is a helpless app.",1,2025-05-27 01:25:58,Google Play,NEGATIVE,-0.9997324347496033,"['bad app', 'every time', 'issue.please', 'the app', 'the playstore', 'a helpline app', 'a helpless app']",sadness,"{'bad app': 'Negative', 'every time': 'Negative', 'issue.please': 'Negative', 'the app': 'Negative', 'the playstore': 'Negative', 'a helpline app': 'Negative', 'a helpless app': 'Negative'}",bug_report
good,5,2025-05-26 16:19:34,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
nice,5,2025-05-26 07:43:11,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
nice 👍🙂,5,2025-05-25 11:40:33,Google Play,POSITIVE,0.9998424053192139,['nice 👍🙂'],neutral,{'nice 👍🙂': 'Positive'},review
Excellent,5,2025-05-25 11:03:56,Google Play,POSITIVE,0.9998434782028198,[],neutral,{},review
really appreciate 🙏,5,2025-05-25 05:14:29,Google Play,POSITIVE,0.9998171925544739,[],joy,{},review
best,5,2025-05-25 01:57:46,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
very Quick response,5,2025-05-25 01:02:58,Google Play,POSITIVE,0.9987849593162537,['very quick response'],neutral,{'very quick response': 'Positive'},review
good,5,2025-05-24 22:08:04,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
data of birth issues not added data of birth I am completed 18 years and 5 month but I not fill the data of birth,1,2025-05-24 17:35:03,Google Play,NEGATIVE,-0.9942488670349121,"['data', 'birth issues', 'data', 'birth', 'the data', 'birth']",sadness,"{'data': 'Negative', 'birth issues': 'Negative', 'birth': 'Negative', 'the data': 'Negative'}",bug_report
good,5,2025-05-24 15:40:59,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
useful to me I am used the app for address correction good experience work 👍❤️,5,2025-05-24 09:54:53,Google Play,POSITIVE,0.5926186442375183,"['the app', 'address correction good experience work']",neutral,"{'the app': 'Positive', 'address correction good experience work': 'Neutral'}",feature_request
I have applied for updation of my voter ID through this app on 11th February 2025. Today is 24 May and it's still in process. It shows accepted but not dispatched yet. I had some important work in February but now it's been over 3 months and I am still at pause. Please help this much delay is not acceptable.,1,2025-05-24 00:40:10,Google Play,NEGATIVE,-0.9990947246551514,"['updation', 'my voter', 'this app', '11th february', 'today', 'process', 'some important work', 'february', 'over 3 months', 'pause', 'this much delay']",sadness,"{'updation': 'Negative', 'my voter': 'Negative', 'this app': 'Neutral', '11th february': 'Neutral', 'today': 'Negative', 'process': 'Negative', 'some important work': 'Negative', 'february': 'Negative', 'over 3 months': 'Negative', 'pause': 'Negative', 'this much delay': 'Negative'}",review
good,4,2025-05-23 18:41:04,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
very Good application,5,2025-05-23 18:39:41,Google Play,POSITIVE,0.9998687505722046,['very good application'],joy,{'very good application': 'Positive'},review
good asp,5,2025-05-20 20:20:45,Google Play,POSITIVE,0.9998408555984497,['good asp'],neutral,{'good asp': 'Positive'},review
whay he not take my date of birth je only giving me 2006 months only October buty date of birth November,1,2025-05-20 10:28:13,Google Play,NEGATIVE,-0.9330159425735474,"['my date', 'birth je', '2006 months', 'only october buty date', 'birth']",sadness,"{'my date': 'Negative', 'birth je': 'Negative', '2006 months': 'Negative', 'only october buty date': 'Negative', 'birth': 'Negative'}",review
very poor,2,2025-05-19 15:53:30,Google Play,NEGATIVE,-0.9997965693473816,[],sadness,{},review
hotel helpline I like,5,2025-05-19 08:44:26,Google Play,POSITIVE,0.9986312985420227,['hotel helpline'],joy,{'hotel helpline': 'Positive'},review
very good,5,2025-05-19 06:18:53,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
Nice,5,2025-05-18 22:20:48,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
nice,5,2025-05-18 21:56:01,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
little bit hanging issue,5,2025-05-18 14:24:07,Google Play,NEGATIVE,-0.9953712821006775,['little bit hanging issue'],neutral,{'little bit hanging issue': 'Negative'},bug_report
"Can not update profile, because OTP field missing message pops up and even can not file complaint as option to upload image is from camera only and attachments are in gallery",2,2025-05-18 13:37:55,Google Play,NEGATIVE,-0.9953743815422058,"['profile', 'field', 'message', 'complaint', 'option', 'image', 'camera', 'attachments', 'gallery']",sadness,"{'profile': 'Negative', 'field': 'Negative', 'message': 'Negative', 'complaint': 'Negative', 'option': 'Negative', 'image': 'Neutral', 'camera': 'Neutral', 'attachments': 'Negative', 'gallery': 'Neutral'}",review
good 👍,5,2025-05-18 08:39:32,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
"Once you track application or do anything, the next time you do something it logs you out. What is the purpose of the App if you have to log in every time? Serious bug in the application, how they can upload an unfinished application.",1,2025-05-17 19:45:10,Google Play,NEGATIVE,-0.9977117776870728,"['application', 'the purpose', 'the app', 'every time', 'the application', 'an unfinished application']",anger,"{'application': 'Negative', 'the purpose': 'Negative', 'the app': 'Negative', 'every time': 'Negative', 'the application': 'Negative', 'an unfinished application': 'Negative'}",bug_report
This app is so great and new voter registration very helpful for me and no ads this is the best function,5,2025-05-17 15:53:28,Google Play,POSITIVE,0.9964601397514343,"['this app', 'so great and new voter registration', 'no ads', 'the best function']",joy,"{'this app': 'Positive', 'so great and new voter registration': 'Positive', 'no ads': 'Positive', 'the best function': 'Positive'}",review
slow processor,1,2025-05-16 20:29:28,Google Play,NEGATIVE,-0.9996159076690674,['slow processor'],neutral,{'slow processor': 'Neutral'},review
good,5,2025-05-16 11:05:20,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
nice,5,2025-05-16 07:39:13,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
"I have been trying to login with my number but always it says username or password incorrect, so if I try to register as new one it says user already exists. so if I try to rest passward it sends otp but at final stage it shows an error message and app crashes. I tried to contact by mail & call but no use. Hence 1star",1,2025-05-16 05:38:47,Google Play,NEGATIVE,-0.999586284160614,"['my number', 'username', 'password', 'new one', 'user', 'passward', 'final stage', 'an error message', 'app crashes', 'mail', 'no use']",sadness,"{'my number': 'Neutral', 'username': 'Negative', 'password': 'Negative', 'new one': 'Negative', 'user': 'Negative', 'passward': 'Negative', 'final stage': 'Negative', 'an error message': 'Negative', 'app crashes': 'Negative', 'mail': 'Negative', 'no use': 'Negative'}",bug_report
good,5,2025-05-16 00:11:32,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
excellent,5,2025-05-15 20:31:36,Google Play,POSITIVE,0.9998434782028198,[],joy,{},review
nice 👍,5,2025-05-15 17:21:11,Google Play,POSITIVE,0.9998424053192139,[],neutral,{},review
bahut hi bekar apps hai because maine jab puri details fill kar diya tab bata rha hai timeput long processing hone ke baadal,1,2025-05-15 16:49:22,Google Play,NEGATIVE,-0.9945945143699646,"['bahut hi bekar apps hai', 'maine jab puri details', 'kar diya tab bata', 'rha hai timeput long processing hone ke baadal']",neutral,"{'bahut hi bekar apps hai': 'Negative', 'maine jab puri details': 'Negative', 'kar diya tab bata': 'Negative', 'rha hai timeput long processing hone ke baadal': 'Positive'}",review
"I have lost my reference number to track status.I have pasted the reference number in my mobile keyboard' clipboard but due to reset which I have done in my mobile,I have lost the reference number ..plss help",5,2025-05-15 08:07:52,Google Play,NEGATIVE,-0.9997346997261047,"['my reference number', 'status.i', 'the reference number', ""my mobile keyboard' clipboard"", 'reset', 'my mobile', 'the reference number', 'plss help']",sadness,"{'my reference number': 'Negative', 'status.i': 'Negative', 'the reference number': 'Negative', ""my mobile keyboard' clipboard"": 'Negative', 'reset': 'Negative', 'my mobile': 'Negative', 'plss help': 'Negative'}",review
not satisfied complain couldn't process,1,2025-05-14 19:33:43,Google Play,NEGATIVE,-0.9978500604629517,['not satisfied complain'],anger,{'not satisfied complain': 'Negative'},review
Good Application for working 100% has been done 👍,5,2025-05-14 00:40:47,Google Play,POSITIVE,0.9940004348754883,"['good application', '100%']",neutral,"{'good application': 'Positive', '100%': 'Positive'}",review
excellent,5,2025-05-13 22:37:29,Google Play,POSITIVE,0.9998434782028198,[],joy,{},review
good 👍,5,2025-05-13 22:12:46,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
very good 👍👍,5,2025-05-13 21:45:48,Google Play,POSITIVE,0.999870777130127,[],joy,{},review
good,4,2025-05-13 20:38:35,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Excellent,5,2025-05-13 19:47:39,Google Play,POSITIVE,0.9998434782028198,[],neutral,{},review
OTP received very very very late. also sometimes not received,1,2025-05-13 16:17:50,Google Play,NEGATIVE,-0.999271810054779,['otp'],sadness,{'otp': 'Negative'},review
ao super 😍,5,2025-05-13 15:47:34,Google Play,POSITIVE,0.609790563583374,['super 😍'],neutral,{'super 😍': 'Positive'},review
"Everything is fine but I have an issue. I gets automatically logged out everyday so I have to log in every time when I need it. I could access all voter services from website of voter helpline but I downloaded app just because I didn't want to log in again and again, but app made it all in vein.",3,2025-05-13 09:02:07,Google Play,POSITIVE,0.9916771650314331,"['an issue', 'all voter services', 'website', 'voter helpline', 'app', 'app', 'vein']",neutral,"{'an issue': 'Negative', 'all voter services': 'Negative', 'website': 'Negative', 'voter helpline': 'Neutral', 'app': 'Negative', 'vein': 'Negative'}",bug_report
ok,5,2025-05-13 04:38:57,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
proper not working app wrong information so karta hai,1,2025-05-12 13:35:05,Google Play,POSITIVE,0.971102774143219,['proper not working app wrong information'],neutral,{'proper not working app wrong information': 'Negative'},bug_report
Thanks bhai,5,2025-05-12 01:56:40,Google Play,POSITIVE,0.9998055100440979,['thanks'],neutral,{'thanks': 'Positive'},review
make password is so aggressive,1,2025-05-11 23:12:38,Google Play,NEGATIVE,-0.9976636171340942,['password'],anger,{'password': 'Negative'},review
Very Useful app And One Kind Info Unable to delete the Voter ID,5,2025-05-11 12:28:56,Google Play,POSITIVE,0.9923169612884521,"['very useful app', 'one kind info', 'the voter']",neutral,"{'very useful app': 'Positive', 'one kind info': 'Positive', 'the voter': 'Positive'}",review
most trusted app,5,2025-05-11 11:17:43,Google Play,POSITIVE,0.998872697353363,['most trusted app'],neutral,{'most trusted app': 'Positive'},review
good,5,2025-05-10 14:21:38,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
very third class app. also customer support not provided Possitive answer. I had apply online address change application but they ask to go to nearest corporation office then why created application if they not able to work and process on work any application on online.,1,2025-05-10 12:55:50,Google Play,NEGATIVE,-0.9971426129341125,"['very third class app', 'customer support', 'possitive answer', 'online address change application', 'nearest corporation office', 'application', 'work', 'any application', 'online']",sadness,"{'very third class app': 'Negative', 'customer support': 'Negative', 'possitive answer': 'Negative', 'online address change application': 'Negative', 'nearest corporation office': 'Negative', 'application': 'Negative', 'work': 'Negative', 'any application': 'Negative', 'online': 'Negative'}",feature_request
"after installation when I am going to open this app it shows new version available, network error, try again.. I am trying a lot but same has shown in the screen. please help us to open the app",1,2025-05-10 00:00:55,Google Play,NEGATIVE,-0.9806984066963196,"['installation', 'this app', 'new version available, network error', 'a lot', 'the screen', 'the app']",neutral,"{'installation': 'Negative', 'this app': 'Negative', 'new version available, network error': 'Negative', 'a lot': 'Negative', 'the screen': 'Negative', 'the app': 'Negative'}",bug_report
with this app help so much to get new voter card and any other issues regarding voter id as well I like it so much,5,2025-05-09 22:51:33,Google Play,POSITIVE,0.9988276362419128,"['this app help', 'new voter card', 'any other issues', 'voter id']",joy,"{'this app help': 'Positive', 'new voter card': 'Positive', 'any other issues': 'Positive', 'voter id': 'Positive'}",bug_report
abhi isme update krne kii bahut jarurat h isme year wise voter list download nhi hoti h or voter list hi download nhi hoti h,1,2025-05-09 21:43:26,Google Play,NEGATIVE,-0.9862724542617798,"['abhi isme update krne kii bahut jarurat h isme year wise voter list download nhi hoti h', 'voter list']",neutral,"{'abhi isme update krne kii bahut jarurat h isme year wise voter list download nhi hoti h': 'Negative', 'voter list': 'Neutral'}",review
OTP does not come in this,1,2025-05-09 16:01:49,Google Play,NEGATIVE,-0.9978488683700562,['otp'],neutral,{'otp': 'Negative'},review
good,5,2025-05-09 15:27:05,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
best application,5,2025-05-09 12:55:56,Google Play,POSITIVE,0.9998098015785217,['best application'],neutral,{'best application': 'Positive'},review
best help for voter card working,5,2025-05-09 11:27:48,Google Play,NEGATIVE,-0.7253094911575317,"['best help', 'voter card']",neutral,"{'best help': 'Neutral', 'voter card': 'Neutral'}",review
supeb,5,2025-05-08 21:25:44,Google Play,NEGATIVE,-0.9783543944358826,['supeb'],neutral,{'supeb': 'Neutral'},review
very bad 👎 😕 😐 😑,1,2025-05-08 14:47:58,Google Play,NEGATIVE,-0.9997381567955017,[],disgust,{},review
super voter,5,2025-05-07 19:38:00,Google Play,POSITIVE,0.9925347566604614,['super voter'],neutral,{'super voter': 'Positive'},review
server error,1,2025-05-07 18:16:47,Google Play,NEGATIVE,-0.9997237324714661,['server error'],neutral,{'server error': 'Neutral'},bug_report
very good app,5,2025-05-07 17:13:36,Google Play,POSITIVE,0.9998675584793091,['very good app'],joy,{'very good app': 'Positive'},review
didn't help much,4,2025-05-07 16:42:54,Google Play,NEGATIVE,-0.9962796568870544,[],sadness,{},review
good app,5,2025-05-07 09:06:45,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
I haveNOT YET RECEIVED MY VOTER ID. DEV VRAT SHARMA sector five Gulmohar Rachna 116 vaishali 201010.,5,2025-05-06 22:38:04,Google Play,NEGATIVE,-0.987716019153595,"['my voter', 'id. dev vrat sharma sector', 'five gulmohar rachna']",neutral,"{'my voter': 'Negative', 'id. dev vrat sharma sector': 'Negative', 'five gulmohar rachna': 'Neutral'}",review
nice,4,2025-05-06 20:35:30,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
Nice,5,2025-05-06 16:49:41,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
sexy app.,5,2025-05-06 09:52:54,Google Play,POSITIVE,0.9998310804367065,['sexy app'],neutral,{'sexy app': 'Neutral'},review
OTP not coming in phone. Can't update phone number and name corrections,3,2025-05-05 14:22:49,Google Play,NEGATIVE,-0.9989708662033081,"['phone', 'phone number', 'name corrections']",sadness,"{'phone': 'Neutral', 'phone number': 'Neutral', 'name corrections': 'Neutral'}",review
good,5,2025-05-05 12:49:09,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
not received an OTP for the update mobile number in the election Card.,1,2025-05-05 10:01:44,Google Play,NEGATIVE,-0.9956995248794556,"['an otp', 'the update mobile number', 'the election card']",sadness,"{'an otp': 'Negative', 'the update mobile number': 'Negative', 'the election card': 'Neutral'}",review
good,5,2025-05-05 09:14:32,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good,4,2025-05-04 21:54:54,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good,5,2025-05-04 15:36:01,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
nice,4,2025-05-04 13:35:55,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
super,5,2025-05-04 07:10:07,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
best,5,2025-05-03 23:29:49,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
Getting logged out every time on check of pending application status. Require immediate action.,2,2025-05-03 20:29:27,Google Play,NEGATIVE,-0.9939365983009338,"['check', 'pending application status', 'immediate action']",anger,"{'check': 'Negative', 'pending application status': 'Neutral', 'immediate action': 'Negative'}",review
thankyou,5,2025-05-03 18:05:08,Google Play,POSITIVE,0.9998428821563721,[],neutral,{},review
pathetic app.,1,2025-05-03 12:55:13,Google Play,NEGATIVE,-0.9997395873069763,['pathetic app'],neutral,{'pathetic app': 'Negative'},review
"OTP does not come at all, it is such a useless app",1,2025-05-03 12:39:42,Google Play,NEGATIVE,-0.9997977614402771,"['otp', 'such a useless app']",disgust,"{'otp': 'Negative', 'such a useless app': 'Negative'}",review
very useful,5,2025-05-03 06:45:58,Google Play,POSITIVE,0.999798595905304,[],joy,{},review
"The Voters Helpline app is genuinely useful. The user interface is clean and well-designed, and all the necessary options are easily accessible. It offers smooth services like voter registration, checking voter details, and tracking application status effectively. However, one major drawback is that every time I open the app, I have to log in again with the otp verification.",3,2025-05-02 19:55:21,Google Play,POSITIVE,0.9954061508178711,"['the voters helpline app', 'the user interface', 'all the necessary options', 'smooth services', 'voter registration', 'voter details', 'one major drawback', 'the app', 'the otp verification']",neutral,"{'the voters helpline app': 'Positive', 'the user interface': 'Positive', 'all the necessary options': 'Positive', 'smooth services': 'Positive', 'voter registration': 'Neutral', 'voter details': 'Neutral', 'one major drawback': 'Negative', 'the app': 'Positive', 'the otp verification': 'Negative'}",review
third class...absurd,1,2025-05-02 19:12:00,Google Play,NEGATIVE,-0.9997119307518005,['third class'],disgust,{'third class': 'Negative'},review
😠 koi khas nhi.,2,2025-05-02 13:33:45,Google Play,NEGATIVE,-0.9790006279945374,['😠 koi'],neutral,{'😠 koi': 'Neutral'},review
last 1 week not working app. please update immediately. and please reply,1,2025-05-02 10:33:24,Google Play,NEGATIVE,-0.968675971031189,['last 1 week not working app'],sadness,{'last 1 week not working app': 'Negative'},bug_report
very bad experience. When i try to form 8. mobile number change OTP is not generated for verification.,1,2025-05-02 09:06:34,Google Play,NEGATIVE,-0.9998117089271545,"['very bad experience', 'verification']",sadness,"{'very bad experience': 'Negative', 'verification': 'Negative'}",review
"After giving all the details for the profile update, when I click Profile Update, then when I click 'Proceed', it says, ""OTP field is missing"". There is no field shown as OTP in the Profile Update screen.😡",2,2025-05-02 02:03:20,Google Play,NEGATIVE,-0.9996795654296875,"['all the details', 'the profile update', 'profile update', 'otp field', 'no field', 'the profile update screen']",neutral,"{'all the details': 'Negative', 'the profile update': 'Negative', 'profile update': 'Negative', 'otp field': 'Negative', 'no field': 'Negative', 'the profile update screen': 'Negative'}",review
nice,5,2025-05-01 20:42:22,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
very good super,5,2025-05-01 18:13:02,Google Play,POSITIVE,0.9998711347579956,[],neutral,{},review
very good,5,2025-05-01 17:01:47,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
Good,5,2025-05-01 00:00:16,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
useless app I did a mistake while entering EPIC ID while updating info and and I am not able to correct it due to this useless app but what to expect for a government app,1,2025-04-30 21:53:47,Google Play,NEGATIVE,-0.9996957778930664,"['a mistake', 'epic id', 'info', 'this useless app', 'a government app']",anger,"{'a mistake': 'Negative', 'epic id': 'Negative', 'info': 'Negative', 'this useless app': 'Negative', 'a government app': 'Negative'}",review
ऑनलाइन काम करने के लिए बहुत ही शानदार एप्लीकेशन है वोटर हेल्पलाइन,5,2025-04-30 21:28:37,Google Play,NEGATIVE,-0.7097026705741882,"['काम करने', 'लिए बहुत ही शानदार', 'है वोटर हेल्पलाइन']",neutral,"{'काम करने': 'Positive', 'लिए बहुत ही शानदार': 'Positive', 'है वोटर हेल्पलाइन': 'Positive'}",review
