review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
super,5,2025-07-18 20:59:59,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
nice app,4,2025-07-18 19:54:41,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
bahut achha app he,5,2025-07-18 19:42:02,Google Play,NEGATIVE,-0.9756198525428772,['achha app'],neutral,{'achha app': 'Negative'},review
good,4,2025-07-18 19:31:22,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
very good aap,5,2025-07-18 19:18:20,Google Play,POSITIVE,0.9998631477355957,['very good aap'],joy,{'very good aap': 'Positive'},review
excellent,5,2025-07-18 18:29:14,Google Play,POSITIVE,0.9998434782028198,[],joy,{},review
good,5,2025-07-18 18:04:31,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good,5,2025-07-18 17:10:30,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"last 3weeks I try to open the app but still now not opened ,i tried also uninstalled and reinstalled but not use not opened",3,2025-07-18 16:52:44,Google Play,NEGATIVE,-0.9932034015655518,['the app'],sadness,{'the app': 'Negative'},review
nise,5,2025-07-18 16:32:19,Google Play,NEGATIVE,-0.790794849395752,[],neutral,{},review
registration hi nahi ho raha very bad app all time show error otp send nahi hota,1,2025-07-18 15:58:00,Google Play,NEGATIVE,-0.9996626377105713,"['registration hi nahi ho raha', 'very bad app', 'error otp', 'nahi hota']",sadness,"{'registration hi nahi ho raha': 'Negative', 'very bad app': 'Negative', 'error otp': 'Negative', 'nahi hota': 'Negative'}",bug_report
ok,5,2025-07-18 15:48:11,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
fine,5,2025-07-18 15:40:46,Google Play,POSITIVE,0.9998335838317871,[],anger,{},review
ok,5,2025-07-18 15:22:46,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
verry good,3,2025-07-18 15:00:39,Google Play,POSITIVE,0.9998464584350586,[],joy,{},review
thanks Jaaneman,5,2025-07-18 14:30:47,Google Play,POSITIVE,0.9997656941413879,['thanks'],neutral,{'thanks': 'Positive'},review
I have been trying to check my epf for the last 1 year on this app but this app is always giving me multiple issues. I don't know kese desh aage badega jab government agencies ka digital India hi kaam ni kr rha h. Modi ji Tech team badlo tabhi indian badlega digital me.,1,2025-07-18 13:58:08,Google Play,NEGATIVE,-0.9983806610107422,"['my epf', 'the last 1 year', 'this app', 'this app', 'multiple issues', 'kese desh aage badega jab government agencies', 'digital india', 'hi kaam ni kr rha h.', 'ji tech team', 'tabhi', 'indian badlega', 'digital']",sadness,"{'my epf': 'Negative', 'the last 1 year': 'Neutral', 'this app': 'Negative', 'multiple issues': 'Negative', 'kese desh aage badega jab government agencies': 'Neutral', 'digital india': 'Neutral', 'hi kaam ni kr rha h.': 'Neutral', 'ji tech team': 'Neutral', 'tabhi': 'Neutral', 'indian badlega': 'Neutral', 'digital': 'Neutral'}",bug_report
good,3,2025-07-18 13:34:53,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good 👍,5,2025-07-18 13:28:48,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
not working. no customer care support.,1,2025-07-18 13:26:22,Google Play,NEGATIVE,-0.9997792840003967,['no customer care support'],sadness,{'no customer care support': 'Negative'},bug_report
While doing login i am not getting OTP ...wired,1,2025-07-18 13:16:45,Google Play,NEGATIVE,-0.9990654587745667,['login'],sadness,{'login': 'Negative'},review
"it's really bad ,like past three days i have been trying to make my ABC ID but it's not working ,what we can expect from a government app",1,2025-07-18 13:10:40,Google Play,NEGATIVE,-0.9996800422668457,"['three days', 'my abc id', 'a government app']",sadness,"{'three days': 'Negative', 'my abc id': 'Negative', 'a government app': 'Negative'}",bug_report
Not opening,1,2025-07-18 13:07:12,Google Play,NEGATIVE,-0.9996150732040405,[],neutral,{},review
ok,5,2025-07-18 13:02:39,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
Does not work,1,2025-07-18 12:29:44,Google Play,NEGATIVE,-0.9997377991676331,[],sadness,{},review
good,4,2025-07-18 11:44:18,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
App not working,1,2025-07-18 11:41:07,Google Play,NEGATIVE,-0.9997286200523376,['app'],sadness,{'app': 'Negative'},bug_report
nothing works,1,2025-07-18 11:04:16,Google Play,NEGATIVE,-0.9997561573982239,[],neutral,{},review
no scary,5,2025-07-18 08:41:02,Google Play,NEGATIVE,-0.9996505975723267,[],fear,{},review
App open hone mai itna tym lghta hai Har Baar Sarver Down hi rehta hai,1,2025-07-18 08:20:25,Google Play,NEGATIVE,-0.9742401242256165,['app open hone mai itna tym lghta hai har baar'],neutral,{'app open hone mai itna tym lghta hai har baar': 'Neutral'},review
great,5,2025-07-18 07:33:38,Google Play,POSITIVE,0.9998630285263062,[],joy,{},review
good,5,2025-07-18 06:34:36,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
nice app,5,2025-07-18 05:11:10,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
good,4,2025-07-18 04:11:07,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
nice experience with umang app information,2,2025-07-18 00:23:18,Google Play,POSITIVE,0.999313235282898,"['nice experience', 'umang app information']",neutral,"{'nice experience': 'Positive', 'umang app information': 'Positive'}",review
trying go login since two days but unable to login,1,2025-07-17 23:59:35,Google Play,NEGATIVE,-0.9971731901168823,"['go login', 'two days']",sadness,"{'go login': 'Negative', 'two days': 'Negative'}",review
"trying to enter UAN number,showing error processing request,null.",1,2025-07-17 23:15:10,Google Play,NEGATIVE,-0.9997100234031677,"['uan number', 'error processing request']",sadness,"{'uan number': 'Negative', 'error processing request': 'Negative'}",bug_report
bakwas app,1,2025-07-17 22:38:25,Google Play,NEGATIVE,-0.8719189763069153,[],neutral,{},review
"30/62025 Gave 1 star as unable to use service for over a month Edited 17/7/2025 ""A heartfelt thank you for getting back to me! However, This application truly is a masterpiece in itself. It just loves to tell me my session has expired, then graciously offers an endless buffering loop instead of the simple courtesy of letting me log back in. Or, you know, even log out. Pure genius, really.""",1,2025-07-17 21:53:12,Google Play,POSITIVE,0.9985116124153137,"['30/62025', '1 star', 'service', 'this application', 'a masterpiece', 'my session', 'an endless buffering loop', 'the simple courtesy', 'pure genius']",neutral,"{'30/62025': 'Negative', '1 star': 'Negative', 'service': 'Negative', 'this application': 'Positive', 'a masterpiece': 'Positive', 'my session': 'Negative', 'an endless buffering loop': 'Positive', 'the simple courtesy': 'Negative', 'pure genius': 'Positive'}",review
Helpful 😃,5,2025-07-17 21:49:51,Google Play,POSITIVE,0.9989602565765381,['helpful 😃'],neutral,{'helpful 😃': 'Positive'},review
good,5,2025-07-17 21:40:51,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"While using EPFO, facing issue in login.all time show error.",1,2025-07-17 20:32:57,Google Play,NEGATIVE,-0.9995073080062866,"['epfo', 'issue', 'login.all time show error']",sadness,"{'epfo': 'Negative', 'issue': 'Negative', 'login.all time show error': 'Negative'}",bug_report
so help full,5,2025-07-17 20:16:33,Google Play,NEGATIVE,-0.8544971346855164,[],neutral,{},review
super,5,2025-07-17 19:18:26,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
"This app and Web version both are terrific nowadays , i am trying to get the passbook but it shows the maximum number of OTP's sent despite the fact that no otp is there",1,2025-07-17 19:07:51,Google Play,POSITIVE,0.9926702976226807,"['this app and web version', 'the passbook', 'the maximum number', 'otp', 'the fact', 'no otp']",surprise,"{'this app and web version': 'Positive', 'the passbook': 'Neutral', 'the maximum number': 'Neutral', 'otp': 'Negative', 'the fact': 'Negative', 'no otp': 'Negative'}",review
good,5,2025-07-17 18:47:34,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
this aap is not opening at all Very Bad The New version is worst.,1,2025-07-17 14:53:06,Google Play,NEGATIVE,-0.999610960483551,"['this aap', 'the new version']",disgust,"{'this aap': 'Negative', 'the new version': 'Negative'}",review
very nice,5,2025-07-17 14:49:20,Google Play,POSITIVE,0.9998563528060913,[],joy,{},review
nice 👍,5,2025-07-17 14:49:08,Google Play,POSITIVE,0.9998424053192139,[],neutral,{},review
"App is not working, it's struck on splash screen and not moving forward. tried clearing cache, uninstalling and reinstalling as well but still same issue.",1,2025-07-17 14:44:01,Google Play,NEGATIVE,-0.9994150400161743,"['app', 'splash screen', 'clearing cache', 'uninstalling', 'issue']",sadness,"{'app': 'Negative', 'splash screen': 'Negative', 'clearing cache': 'Negative', 'uninstalling': 'Negative', 'issue': 'Negative'}",bug_report
easy & useful for my work,5,2025-07-17 14:37:31,Google Play,POSITIVE,0.9996248483657837,"['easy', 'my work']",joy,"{'easy': 'Positive', 'my work': 'Positive'}",review
Govt. of India. Thankyou.🇮🇳🇮🇳🇮🇳,5,2025-07-17 14:35:02,Google Play,POSITIVE,0.9997641444206238,"['govt', 'india', 'thankyou', '🇮🇳🇮🇳🇮']",joy,"{'govt': 'Positive', 'india': 'Positive', 'thankyou': 'Positive', '🇮🇳🇮🇳🇮': 'Positive'}",review
very good,5,2025-07-17 14:29:31,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
jab bhi umang app use karta hu uske baad phone hang karna shuru kar deta hai. use karne ke baad jab koi dusari app kholta hu to key pad kaam nahi karta fir sari app koclose karke chalana padta hai . or ye har baar umang app chalane ke baad hi hota hai.,2,2025-07-17 14:19:22,Google Play,NEGATIVE,-0.9985609650611877,"['jab bhi umang app', 'karta hu', 'uske baad phone hang karna shuru kar deta hai', 'ke baad jab koi dusari app kholta hu', 'key pad kaam nahi karta fir sari app', 'koclose karke chalana padta hai', 'or ye har baar umang app chalane ke baad']",neutral,"{'jab bhi umang app': 'Positive', 'karta hu': 'Negative', 'uske baad phone hang karna shuru kar deta hai': 'Positive', 'ke baad jab koi dusari app kholta hu': 'Negative', 'key pad kaam nahi karta fir sari app': 'Negative', 'koclose karke chalana padta hai': 'Positive', 'or ye har baar umang app chalane ke baad': 'Negative'}",review
very good,5,2025-07-17 14:11:39,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
super,5,2025-07-17 14:06:02,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
worst 😭 it is not connecting to digilocker,1,2025-07-17 13:37:19,Google Play,NEGATIVE,-0.99970942735672,[],disgust,{},review
good,5,2025-07-17 13:30:07,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good,5,2025-07-17 13:24:41,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
excellent,4,2025-07-17 13:16:41,Google Play,POSITIVE,0.9998434782028198,[],joy,{},review
good app,5,2025-07-17 13:08:23,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
Pls change Tamil Font more readable font. Some headings showing only dot dot dot and some other headings going to next line. Better use combact font.,4,2025-07-17 13:03:02,Google Play,NEGATIVE,-0.9955517649650574,"['tamil', 'font', 'some headings', 'only dot dot dot', 'some other headings', 'next line', 'combact font']",neutral,"{'tamil': 'Negative', 'font': 'Positive', 'some headings': 'Negative', 'only dot dot dot': 'Negative', 'some other headings': 'Negative', 'next line': 'Neutral', 'combact font': 'Positive'}",review
👍,4,2025-07-17 13:01:29,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
very somuch server issue,1,2025-07-17 12:51:22,Google Play,NEGATIVE,-0.9978912472724915,['very somuch server issue'],sadness,{'very somuch server issue': 'Negative'},bug_report
pretty good app working smooth thank you developer नमस्कार,5,2025-07-17 12:46:51,Google Play,POSITIVE,0.9997555613517761,"['pretty good app', 'developer']",joy,"{'pretty good app': 'Positive', 'developer': 'Positive'}",review
nice,5,2025-07-17 12:45:02,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
👍,1,2025-07-17 12:41:48,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
not open this app sometimes.,5,2025-07-17 12:27:50,Google Play,NEGATIVE,-0.9974017143249512,['this app'],sadness,{'this app': 'Negative'},review
PF K LIYE APPLY HI NI KAR PAA RAHA BAKWAS APPLICATION,1,2025-07-17 12:26:26,Google Play,NEGATIVE,-0.9875496029853821,"['pf k liye', 'kar paa raha', 'application']",neutral,"{'pf k liye': 'Neutral', 'kar paa raha': 'Neutral', 'application': 'Neutral'}",review
good,5,2025-07-17 12:21:41,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Good,5,2025-07-17 12:18:57,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"Epf passbook showing error for e nomination even I have already done it. But still the same error , filing e nomination is compulsory to view passbook, this is one of the worst app of all times",1,2025-07-17 12:18:31,Google Play,NEGATIVE,-0.99980229139328,"['passbook', 'error', 'e nomination', 'but still the same error', 'e nomination', 'passbook', 'the worst app', 'all times']",disgust,"{'passbook': 'Negative', 'error': 'Negative', 'e nomination': 'Negative', 'but still the same error': 'Negative', 'the worst app': 'Negative', 'all times': 'Negative'}",bug_report
"most of times we get backend issue in services, like epfo, cibil score etc...",3,2025-07-17 12:16:31,Google Play,NEGATIVE,-0.9959689378738403,"['times', 'backend issue', 'services', 'epfo']",neutral,"{'times': 'Negative', 'backend issue': 'Negative', 'services': 'Negative', 'epfo': 'Negative'}",bug_report
The worst app is always in the teach issue server problem,1,2025-07-17 12:15:58,Google Play,NEGATIVE,-0.9998112320899963,"['the worst app', 'the teach issue server problem']",disgust,"{'the worst app': 'Negative', 'the teach issue server problem': 'Negative'}",bug_report
"If it's from India the app should understand the location and provide information in their state language or English is fine. I don't know how to read Hindi nor speak, but you people send notifications in Hindi. Developers please be aware that across India people are using this app and not everyone understands or reads Hindi.",1,2025-07-17 12:15:57,Google Play,NEGATIVE,-0.9912592768669128,"['india', 'the app', 'the location', 'information', 'their state language', 'english', 'hindi', 'you people', 'notifications', 'hindi', 'developers', 'india people', 'this app', 'hindi']",neutral,"{'india': 'Neutral', 'the app': 'Positive', 'the location': 'Neutral', 'information': 'Positive', 'their state language': 'Neutral', 'english': 'Positive', 'hindi': 'Negative', 'you people': 'Positive', 'notifications': 'Negative', 'developers': 'Negative', 'india people': 'Neutral', 'this app': 'Neutral'}",review
"EPFO Passbook is not opening showing an error it's more than a month since the problem is not solved, that's how you provide services. Frustrated with your services at least fix it on time.",1,2025-07-17 12:13:27,Google Play,NEGATIVE,-0.9994377493858337,"['epfo passbook', 'an error', 'more than a month', 'the problem', 'services', 'your services', 'time']",anger,"{'epfo passbook': 'Negative', 'an error': 'Negative', 'more than a month': 'Negative', 'the problem': 'Negative', 'services': 'Negative', 'your services': 'Negative', 'time': 'Negative'}",bug_report
Needs further improvement in regards to integration of the data,5,2025-07-17 12:11:58,Google Play,NEGATIVE,-0.9938126802444458,"['further improvement', 'regards', 'integration', 'the data']",neutral,"{'further improvement': 'Negative', 'regards': 'Negative', 'integration': 'Negative', 'the data': 'Negative'}",review
very nice application,5,2025-07-17 12:10:44,Google Play,POSITIVE,0.9998540878295898,['very nice application'],joy,{'very nice application': 'Positive'},review
please improve the TalkBack accessibility on this app this app is completely in accessible,1,2025-07-17 12:08:40,Google Play,POSITIVE,0.9952003955841064,"['the talkback accessibility', 'this app', 'this app']",neutral,"{'the talkback accessibility': 'Negative', 'this app': 'Positive'}",review
good,5,2025-07-17 12:07:32,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
all the time server down 👎,1,2025-07-17 12:06:06,Google Play,NEGATIVE,-0.9971364736557007,['all the time server'],neutral,{'all the time server': 'Negative'},review
very nice,5,2025-07-17 11:58:18,Google Play,POSITIVE,0.9998563528060913,[],joy,{},review
good,5,2025-07-17 11:57:58,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
very good,5,2025-07-17 11:54:50,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
worest app i ever seen and why the Indian government apps only like this.i try to open this from 10 days but it's not working.why the all other private apps are working good.please take the amount from my accounts and make it working.,1,2025-07-17 11:54:34,Google Play,POSITIVE,0.8741747736930847,"['the indian government apps', 'this.i', '10 days', 'the all other private apps', 'good.please', 'the amount', 'my accounts']",surprise,"{'the indian government apps': 'Negative', 'this.i': 'Negative', '10 days': 'Neutral', 'the all other private apps': 'Positive', 'good.please': 'Negative', 'the amount': 'Neutral', 'my accounts': 'Neutral'}",bug_report
bad not waerking,1,2025-07-17 06:24:21,Google Play,NEGATIVE,-0.6435049772262573,[],neutral,{},review
The app has one hard issue that it doesn't connect with digilocker.everytime when I opened digilocker it said that your digilocker account is not connected with Umang profile please link again and when I am going to link digilocker account then it said your digilocker account is already linked with your digilocker account. please fix it 🙏,1,2025-07-17 05:42:58,Google Play,NEGATIVE,-0.9989472031593323,"['the app', 'one hard issue', 'digilocker.everytime', 'your digilocker account', 'umang profile', 'digilocker account', 'your digilocker account', 'your digilocker account']",neutral,"{'the app': 'Negative', 'one hard issue': 'Negative', 'digilocker.everytime': 'Negative', 'your digilocker account': 'Negative', 'umang profile': 'Negative', 'digilocker account': 'Negative'}",bug_report
slow process app,2,2025-07-17 05:36:40,Google Play,NEGATIVE,-0.9990744590759277,['slow process app'],neutral,{'slow process app': 'Neutral'},review
bahut slow app Hai hamesha iska server down Hi rahata,3,2025-07-17 03:56:09,Google Play,NEGATIVE,-0.9948670864105225,"['slow app', 'hi rahata']",neutral,"{'slow app': 'Negative', 'hi rahata': 'Negative'}",review
umang app is not opening in my mobile,1,2025-07-17 01:06:13,Google Play,NEGATIVE,-0.9993715882301331,"['umang app', 'my mobile']",sadness,"{'umang app': 'Negative', 'my mobile': 'Neutral'}",review
nice app,5,2025-07-17 01:02:28,Google Play,POSITIVE,0.9998061060905457,['nice app'],neutral,{'nice app': 'Positive'},review
gobar app,1,2025-07-17 00:29:47,Google Play,NEGATIVE,-0.8010095953941345,['gobar app'],neutral,{'gobar app': 'Neutral'},review
"why even have this portal when everything needs to be done through the website ? this app just does not work. I can't check my PF, cant withdraw PF. it doesn't let me do anything. a waste application for waste of time.",1,2025-07-17 00:01:46,Google Play,NEGATIVE,-0.9997584223747253,"['the website', 'this app', 'my pf', 'a waste application', 'waste', 'time']",sadness,"{'the website': 'Negative', 'this app': 'Negative', 'my pf': 'Negative', 'a waste application': 'Negative', 'waste': 'Negative', 'time': 'Negative'}",review
This Application's Very Easy to use And smooth working And very Helpful For Gov scheme👍🏽,5,2025-07-16 23:02:19,Google Play,POSITIVE,0.9990234375,['gov scheme'],joy,{'gov scheme': 'Positive'},review
Nice 👍🙂👍,5,2025-07-16 22:34:01,Google Play,POSITIVE,0.9998424053192139,['nice 👍🙂'],neutral,{'nice 👍🙂': 'Positive'},review
gud,5,2025-07-16 21:57:22,Google Play,NEGATIVE,-0.8956557512283325,['gud'],sadness,{'gud': 'Positive'},review
good,5,2025-07-16 21:56:51,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
bilkul bekar app hai,1,2025-07-16 21:46:12,Google Play,NEGATIVE,-0.8101599216461182,['bilkul bekar app hai'],neutral,{'bilkul bekar app hai': 'Positive'},review
very nice 👍,5,2025-07-16 21:29:07,Google Play,POSITIVE,0.9998577833175659,[],joy,{},review
good app,3,2025-07-16 20:55:21,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
super,5,2025-07-16 20:50:02,Google Play,POSITIVE,0.998783528804779,['super'],neutral,{'super': 'Positive'},review
best the all app,5,2025-07-16 20:17:51,Google Play,POSITIVE,0.9998090863227844,['best the all app'],neutral,{'best the all app': 'Positive'},review
good,5,2025-07-16 19:55:10,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"I love this app,so easy,",5,2025-07-16 19:49:44,Google Play,POSITIVE,0.9998354911804199,['this app'],joy,{'this app': 'Positive'},review
it is very use full application,5,2025-07-16 19:45:14,Google Play,POSITIVE,0.9922816157341003,['full application'],joy,{'full application': 'Positive'},review
not soo helping app. bad response,2,2025-07-16 19:04:28,Google Play,NEGATIVE,-0.9992485642433167,['bad response'],sadness,{'bad response': 'Negative'},review
sabase bakwas app hai ye always technical issue ho hota hai. Epfo service me na passbook open hota hai na Koi request process hoti hai,1,2025-07-16 18:06:45,Google Play,NEGATIVE,-0.9923768043518066,"['sabase', 'app', 'hai ye', 'epfo service', 'open hota', 'na koi request process hoti hai']",sadness,"{'sabase': 'Negative', 'app': 'Negative', 'hai ye': 'Negative', 'epfo service': 'Negative', 'open hota': 'Negative', 'na koi request process hoti hai': 'Negative'}",bug_report
worst app even seen,1,2025-07-16 17:42:14,Google Play,NEGATIVE,-0.9997939467430115,['worst app'],disgust,{'worst app': 'Negative'},review
good 👍,4,2025-07-16 17:42:01,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
"Funny application. You want to access EPF passbook? ""Oops, error processing your request"" , You want to access digital documents? ""We apologise for the inconvenience, there's a technical issue.....""",1,2025-07-16 16:17:12,Google Play,NEGATIVE,-0.9792068004608154,"['funny application', 'epf passbook', 'your request', 'digital documents', 'the inconvenience', 'a technical issue']",neutral,"{'funny application': 'Positive', 'epf passbook': 'Neutral', 'your request': 'Negative', 'digital documents': 'Neutral', 'the inconvenience': 'Negative', 'a technical issue': 'Negative'}",bug_report
good,5,2025-07-16 16:15:51,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
good,5,2025-07-16 15:58:06,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
v good,5,2025-07-16 15:04:16,Google Play,POSITIVE,0.9984826445579529,[],joy,{},review
Excellent,5,2025-07-16 14:10:46,Google Play,POSITIVE,0.9998434782028198,[],neutral,{},review
good 👍,4,2025-07-16 14:04:59,Google Play,POSITIVE,0.9998576641082764,[],joy,{},review
good,5,2025-07-16 13:56:43,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
bad app,1,2025-07-16 13:39:17,Google Play,NEGATIVE,-0.9997212290763855,['bad app'],sadness,{'bad app': 'Negative'},review
this app is not working,1,2025-07-16 13:33:29,Google Play,NEGATIVE,-0.9997813105583191,['this app'],sadness,{'this app': 'Negative'},bug_report
ok,4,2025-07-16 13:00:24,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
Always time very slow work it's not good work totally time wastage,2,2025-07-16 12:56:54,Google Play,NEGATIVE,-0.9997705817222595,"['very slow work', 'good work', 'totally time wastage']",sadness,"{'very slow work': 'Negative', 'good work': 'Negative', 'totally time wastage': 'Negative'}",review
Waste of time technical problem 2025 waste of time technical problem waste of time many times,1,2025-07-16 11:51:07,Google Play,NEGATIVE,-0.9996368885040283,"['waste', 'time technical problem', '2025 waste', 'time', 'technical problem waste', 'time']",neutral,"{'waste': 'Negative', 'time technical problem': 'Negative', '2025 waste': 'Negative', 'time': 'Negative', 'technical problem waste': 'Negative'}",bug_report
worst service of EPFO in umang and their website I don't know how they are handling pf accounts they don't have basics customer handling,1,2025-07-16 11:50:59,Google Play,NEGATIVE,-0.9997976422309875,"['epfo', 'umang', 'pf accounts', 'basics customer handling']",disgust,"{'epfo': 'Negative', 'umang': 'Neutral', 'pf accounts': 'Neutral', 'basics customer handling': 'Negative'}",review
normals services,5,2025-07-16 11:39:57,Google Play,POSITIVE,0.9821321964263916,['services'],neutral,{'services': 'Neutral'},review
It I is very useful for citizens,5,2025-07-16 11:06:08,Google Play,POSITIVE,0.9991637468338013,['citizens'],joy,{'citizens': 'Positive'},review
very nice 💯🙂,3,2025-07-16 09:46:00,Google Play,POSITIVE,0.9998577833175659,['very nice 💯🙂'],joy,{'very nice 💯🙂': 'Positive'},review
bad performance any time,1,2025-07-16 09:35:28,Google Play,NEGATIVE,-0.999757707118988,['bad performance'],neutral,{'bad performance': 'Negative'},review
pathetic..nothing works,1,2025-07-16 07:43:54,Google Play,NEGATIVE,-0.9997875094413757,[],sadness,{},review
not working,1,2025-07-16 07:01:26,Google Play,NEGATIVE,-0.9997778534889221,[],sadness,{},bug_report
good,5,2025-07-16 06:52:02,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
nice,5,2025-07-16 06:42:48,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
good app,5,2025-07-15 23:57:48,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
this is the nice App,5,2025-07-15 23:55:01,Google Play,POSITIVE,0.9998457431793213,['the nice app'],joy,{'the nice app': 'Positive'},review
bad,1,2025-07-15 23:16:07,Google Play,NEGATIVE,-0.999782383441925,[],disgust,{},review
good,5,2025-07-15 23:04:32,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
lajavab,5,2025-07-15 22:42:24,Google Play,NEGATIVE,-0.8998590111732483,['lajavab'],neutral,{'lajavab': 'Neutral'},review
nice,5,2025-07-15 22:36:30,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
not start bad service,5,2025-07-15 21:31:20,Google Play,POSITIVE,0.996383786201477,['bad service'],fear,{'bad service': 'Negative'},review
99 % dead slow/ not responding,1,2025-07-15 20:44:15,Google Play,NEGATIVE,-0.9995025396347046,[],sadness,{},review
helpfull,5,2025-07-15 20:37:38,Google Play,POSITIVE,0.9971383810043335,['helpfull'],neutral,{'helpfull': 'Positive'},review
just tell me how many time this app facing technical problem.,1,2025-07-15 20:30:10,Google Play,NEGATIVE,-0.9982706308364868,"['how many time', 'this app', 'technical problem']",neutral,"{'how many time': 'Negative', 'this app': 'Negative', 'technical problem': 'Negative'}",bug_report
good,3,2025-07-15 19:37:03,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
chala raha hun chal nahin raha hai,1,2025-07-15 19:02:12,Google Play,NEGATIVE,-0.9426928758621216,['chala raha hun chal nahin raha hai'],neutral,{'chala raha hun chal nahin raha hai': 'Positive'},review
network problem,3,2025-07-15 18:23:48,Google Play,NEGATIVE,-0.9992607235908508,['network problem'],neutral,{'network problem': 'Negative'},bug_report
good app,5,2025-07-15 18:03:17,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
bad umang because no open,1,2025-07-15 17:33:04,Google Play,NEGATIVE,-0.9997321963310242,['bad umang'],sadness,{'bad umang': 'Negative'},review
good,5,2025-07-15 17:25:57,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
EPFO Side only most recent ID show other ID not showing bad experience 😞,2,2025-07-15 16:52:56,Google Play,NEGATIVE,-0.771226704120636,"['epfo side', 'only most recent id show', 'bad experience']",neutral,"{'epfo side': 'Neutral', 'only most recent id show': 'Positive', 'bad experience': 'Negative'}",review
ok,5,2025-07-15 16:27:32,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
gud,5,2025-07-15 16:06:22,Google Play,NEGATIVE,-0.8956557512283325,['gud'],sadness,{'gud': 'Positive'},review
how many days are required to resolve the issue of the App please tell me..,1,2025-07-15 15:59:57,Google Play,NEGATIVE,-0.964126467704773,"['how many days', 'the issue', 'the app']",neutral,"{'how many days': 'Neutral', 'the issue': 'Negative', 'the app': 'Negative'}",bug_report
NONE OF USE,1,2025-07-15 15:58:38,Google Play,NEGATIVE,-0.9996275901794434,['use'],neutral,{'use': 'Negative'},review
hardam technique issue rheta hai band kyu nhi karte isko fhir,1,2025-07-15 15:53:00,Google Play,NEGATIVE,-0.9666056632995605,['rheta hai band'],neutral,{'rheta hai band': 'Negative'},bug_report
"Lots of time Login problems, Technical issue and error always there in Umang app",1,2025-07-15 14:58:39,Google Play,NEGATIVE,-0.9973299503326416,"['lots', 'time login problems', 'technical issue', 'error', 'umang app']",sadness,"{'lots': 'Negative', 'time login problems': 'Negative', 'technical issue': 'Negative', 'error': 'Negative', 'umang app': 'Negative'}",bug_report
helpful app,5,2025-07-15 14:27:59,Google Play,POSITIVE,0.9995542168617249,['helpful app'],neutral,{'helpful app': 'Positive'},review
