review,rating,date,source,sentiment_label,sentiment_score,topics,emotion,aspect_sentiments,category
good,5,2025-07-31 13:35:22,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"you idiots literally interrupted the climax of an episode to ask me for a review, you pick-me ah morons. I like crunchy roll, but don't ever interrupt what I'm watching again, are you actually stupid?",2,2025-07-31 13:17:47,Google Play,NEGATIVE,-0.997718870639801,"['idiots', 'the climax', 'an episode', 'a review', 'ah morons', 'crunchy roll']",anger,"{'idiots': 'Negative', 'the climax': 'Neutral', 'an episode': 'Neutral', 'a review': 'Neutral', 'ah morons': 'Negative', 'crunchy roll': 'Positive'}",review
"Compared to other streaming apps on the market, Crunchyroll feels like a step back, even with a paid subscription. The most frustrating issue is streaming reliability. Despite using a strong Wi-Fi connection, the app frequently buffers during playback, which really breaks immersion and disrupts the viewing experience. This needs improvement, especially for premium users.",3,2025-07-31 13:15:05,Google Play,NEGATIVE,-0.9985746145248413,"['other streaming apps', 'the market', 'crunchyroll', 'a step', 'a paid subscription', 'the most frustrating issue', 'streaming reliability', 'a strong wi-fi connection', 'playback', 'immersion', 'the viewing experience', 'improvement', 'premium users']",sadness,"{'other streaming apps': 'Neutral', 'the market': 'Neutral', 'crunchyroll': 'Negative', 'a step': 'Negative', 'a paid subscription': 'Neutral', 'the most frustrating issue': 'Negative', 'streaming reliability': 'Negative', 'a strong wi-fi connection': 'Neutral', 'playback': 'Negative', 'immersion': 'Negative', 'the viewing experience': 'Negative', 'improvement': 'Negative', 'premium users': 'Negative'}",bug_report
Lagging to high hell Absolutely garbage.,1,2025-07-31 12:34:05,Google Play,NEGATIVE,-0.9997915625572205,"['high hell', 'absolutely garbage']",disgust,"{'high hell': 'Neutral', 'absolutely garbage': 'Negative'}",review
too good 👍,5,2025-07-31 12:16:53,Google Play,POSITIVE,0.9994295239448547,[],neutral,{},review
best anime app I have ever seen,5,2025-07-31 12:01:46,Google Play,POSITIVE,0.9997033476829529,[],joy,{},review
👍,5,2025-07-31 12:01:04,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
"it's amazing,great to binge watch your favourite animes but only.problem is on mobile it likes to glich out alot other than that 4stars",4,2025-07-31 12:00:32,Google Play,NEGATIVE,-0.9905890226364136,"['your favourite animes', 'only.problem', 'mobile', 'alot']",joy,"{'your favourite animes': 'Positive', 'only.problem': 'Negative', 'mobile': 'Negative', 'alot': 'Positive'}",bug_report
good,5,2025-07-31 11:36:30,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
"why you removed comments, huh?",1,2025-07-31 11:33:55,Google Play,NEGATIVE,-0.9980016350746155,['comments'],surprise,{'comments': 'Negative'},review
"very fun, convenient has all the best shows. all the stuff you would say about cool streaming service app is applicable here. I just wish there was like a niche collection so that way you could find some underrated or hidden gym? animes",5,2025-07-31 11:33:06,Google Play,POSITIVE,0.9837948083877563,"['all the best shows', 'all the stuff', 'cool streaming service app', 'a niche collection', 'some underrated or hidden gym', 'animes']",joy,"{'all the best shows': 'Positive', 'all the stuff': 'Positive', 'cool streaming service app': 'Positive', 'a niche collection': 'Positive', 'some underrated or hidden gym': 'Neutral', 'animes': 'Positive'}",feature_request
really good,5,2025-07-31 11:24:34,Google Play,POSITIVE,0.9998512268066406,[],joy,{},review
it's good overall 👍,4,2025-07-31 11:14:46,Google Play,POSITIVE,0.9998687505722046,[],joy,{},review
absolutely giga app 10/10 anime would recommend not a bot a human response,5,2025-07-31 11:07:03,Google Play,NEGATIVE,-0.9941684007644653,"['absolutely giga app', '10/10 anime', 'not a bot', 'a human response']",neutral,"{'absolutely giga app': 'Positive', '10/10 anime': 'Positive', 'not a bot': 'Positive', 'a human response': 'Positive'}",review
my go-to platform for watching Anime. It's a must-have app! 10/10 Highly recommend Crunchyroll.,5,2025-07-31 11:06:02,Google Play,POSITIVE,0.9996190071105957,"['my go-to platform', 'anime', 'a must-have app', 'highly recommend crunchyroll']",joy,"{'my go-to platform': 'Positive', 'anime': 'Neutral', 'a must-have app': 'Positive', 'highly recommend crunchyroll': 'Positive'}",review
adds within the paid version is ridiculous,1,2025-07-31 10:51:40,Google Play,NEGATIVE,-0.9995529055595398,['the paid version'],anger,{'the paid version': 'Negative'},feature_request
cool 😎,5,2025-07-31 10:23:52,Google Play,POSITIVE,0.9997991919517517,[],neutral,{},review
Morons won't let you play the videos if you screen share on a Mac because of their DRM settings.,1,2025-07-31 10:00:35,Google Play,NEGATIVE,-0.9966332316398621,"['morons', 'the videos', 'share', 'a mac', 'their drm settings']",neutral,"{'morons': 'Negative', 'the videos': 'Negative', 'share': 'Negative', 'a mac': 'Neutral', 'their drm settings': 'Negative'}",review
downloaded just to 1 star review for too many ads that often get repeated cause it'll freeze on one and you'll refresh it and have to restart the stack of ads,1,2025-07-31 09:51:09,Google Play,NEGATIVE,-0.9974736571311951,"['just to 1 star review', 'too many ads', 'the stack', 'ads']",neutral,"{'just to 1 star review': 'Negative', 'too many ads': 'Negative', 'the stack': 'Negative', 'ads': 'Negative'}",review
idk if its just me but its crashing everytime i opened it so i tried installing and uninstalling but it's still doing the same thing 😅,2,2025-07-31 09:30:55,Google Play,NEGATIVE,-0.9888932108879089,['the same thing'],sadness,{'the same thing': 'Negative'},bug_report
good app,3,2025-07-31 09:28:08,Google Play,POSITIVE,0.9998493194580078,['good app'],neutral,{'good app': 'Positive'},review
My favorite cartoon is gojo and this app is very good. Everyone can watch it for free and in Hindi too.,4,2025-07-31 08:49:45,Google Play,POSITIVE,0.9998292922973633,"['my favorite cartoon', 'this app', 'hindi']",joy,"{'my favorite cartoon': 'Positive', 'this app': 'Positive', 'hindi': 'Neutral'}",review
wish they brought the comment section back,4,2025-07-31 08:40:20,Google Play,NEGATIVE,-0.9948931932449341,['the comment section'],neutral,{'the comment section': 'Negative'},feature_request
good aap,5,2025-07-31 08:30:35,Google Play,POSITIVE,0.9998424053192139,['good aap'],joy,{'good aap': 'Positive'},review
one place for anime,5,2025-07-31 08:26:11,Google Play,NEGATIVE,-0.7970579266548157,"['one place', 'anime']",neutral,"{'one place': 'Neutral', 'anime': 'Positive'}",review
good but all the anime all are not in tamil,5,2025-07-31 08:18:55,Google Play,NEGATIVE,-0.9634338617324829,"['all the anime', 'tamil']",sadness,"{'all the anime': 'Negative', 'tamil': 'Negative'}",review
കിടിലം app ആണ്,5,2025-07-31 07:41:38,Google Play,NEGATIVE,-0.8426235914230347,['കിടിലം app ആണ്'],neutral,{'കിടിലം app ആണ്': 'Positive'},review
dropped 1 star for forced pre-roll add on fully paid mega account. Forced updates or blocked viewing. Paid for offline viewing to save bandwidth on trip so focing updates is counterproductive,2,2025-07-31 07:38:42,Google Play,NEGATIVE,-0.9996156692504883,"['roll add', 'fully paid mega account', 'forced updates', 'blocked viewing', 'offline', 'trip', 'focing updates']",anger,"{'roll add': 'Negative', 'fully paid mega account': 'Negative', 'forced updates': 'Negative', 'blocked viewing': 'Negative', 'offline': 'Negative', 'trip': 'Negative', 'focing updates': 'Negative'}",feature_request
Amazing,5,2025-07-31 07:28:52,Google Play,POSITIVE,0.999875545501709,[],surprise,{},review
Asked for a review MID SCENE,1,2025-07-31 07:23:41,Google Play,NEGATIVE,-0.9892306923866272,"['a review', 'mid scene']",neutral,"{'a review': 'Neutral', 'mid scene': 'Neutral'}",review
super aap,5,2025-07-31 07:10:42,Google Play,POSITIVE,0.9765053987503052,['super aap'],surprise,{'super aap': 'Positive'},review
need to fix the app. it keeps automatically turning on closed captions. it's super annoying,3,2025-07-31 05:24:56,Google Play,NEGATIVE,-0.9996883869171143,"['the app', 'closed captions']",sadness,"{'the app': 'Negative', 'closed captions': 'Negative'}",bug_report
beginningtoget irritated withcrunchyroll I've foundthrew Facebook and YouTubeseveral anime id liketo watch and googlesays it's avaliable on crunchyroll excepta few thatsaid hidive and yet nonare on crunchyroll even ones thatclaim theyjust premiered and when ILook upthe reasons for it claims not avaliable in myregion well I'm in the US on the eastcost Im about to unsub from crunchyroll the mostrecent anime I found and says is on crunchyroll LonerLife lookedup saysthere butnot ther-every irritated,1,2025-07-31 03:59:02,Google Play,NEGATIVE,-0.9959930181503296,"['irritated withcrunchyroll', 'facebook', 'crunchyroll', 'crunchyroll', 'theyjust', 'upthe reasons', 'myregion', 'the us', 'the eastcost', 'unsub', 'crunchyroll', 'crunchyroll lonerlife lookedup']",anger,"{'irritated withcrunchyroll': 'Negative', 'facebook': 'Negative', 'crunchyroll': 'Negative', 'theyjust': 'Negative', 'upthe reasons': 'Negative', 'myregion': 'Negative', 'the us': 'Negative', 'the eastcost': 'Negative', 'unsub': 'Negative', 'crunchyroll lonerlife lookedup': 'Negative'}",review
this is best platform for Anime,5,2025-07-31 03:58:50,Google Play,POSITIVE,0.9996333122253418,"['best platform', 'anime']",joy,"{'best platform': 'Positive', 'anime': 'Positive'}",review
great,5,2025-07-31 03:51:43,Google Play,POSITIVE,0.9998630285263062,[],joy,{},review
some shows subtitles are delayed,4,2025-07-31 03:48:25,Google Play,NEGATIVE,-0.9991638660430908,['subtitles'],sadness,{'subtitles': 'Negative'},review
very good,5,2025-07-31 02:40:11,Google Play,POSITIVE,0.9998520612716675,[],joy,{},review
Best app. I truly appreciate your efforts. hontoni Arigatou.,5,2025-07-31 01:31:43,Google Play,POSITIVE,0.9998075366020203,"['best app', 'your efforts', 'hontoni arigatou']",joy,"{'best app': 'Positive', 'your efforts': 'Positive', 'hontoni arigatou': 'Neutral'}",review
You still get ads if you pay for premium. I got one at the start of watching then when got another pop up to review the app before the episode ended which stopped it playing. One of them wasn't a trailer and I don't care what the ad is for. Crunchy Roll's response confirms though some ads are intentional and will interrupt you watching content even if you're a premium user.,1,2025-07-31 00:24:35,Google Play,NEGATIVE,-0.9988370537757874,"['ads', 'premium', 'the start', 'another pop', 'the app', 'the episode', 'a trailer', 'the ad', ""crunchy roll's response"", 'some ads', 'content', 'a premium user']",neutral,"{'ads': 'Negative', 'premium': 'Negative', 'the start': 'Negative', 'another pop': 'Negative', 'the app': 'Negative', 'the episode': 'Negative', 'a trailer': 'Negative', 'the ad': 'Negative', ""crunchy roll's response"": 'Negative', 'some ads': 'Negative', 'content': 'Negative', 'a premium user': 'Negative'}",review
good quality subscription so worth it for the price just wish manwha was on here also,5,2025-07-31 00:08:52,Google Play,POSITIVE,0.997421145439148,"['good quality subscription', 'the price', 'manwha']",surprise,"{'good quality subscription': 'Positive', 'the price': 'Positive', 'manwha': 'Positive'}",feature_request
"audio malay tak ada langsung, uninstall slow process",1,2025-07-30 23:58:28,Google Play,NEGATIVE,-0.9989282488822937,"['audio malay tak ada langsung', 'uninstall slow process']",neutral,"{'audio malay tak ada langsung': 'Negative', 'uninstall slow process': 'Neutral'}",review
Great,5,2025-07-30 23:57:06,Google Play,POSITIVE,0.9998630285263062,[],neutral,{},review
ok,5,2025-07-30 23:38:39,Google Play,POSITIVE,0.9997851252555847,[],neutral,{},review
why will i need to access my app when i have the biggest subscription and it still requires internet to access to downloads also even cant play without active internet service edit: after consulting with developers from app they dont even try to understand. if app wont load without internet how am i going to watch a show. ethically if i downloaded a show and it is stored on my device causing me memory app should atleast give me access when i dont have internet to watch the shows i downloaded.,1,2025-07-30 23:29:56,Google Play,NEGATIVE,-0.9963885545730591,"['my app', 'the biggest subscription', 'internet', 'access', 'downloads', 'active internet service edit', 'developers', 'app', 'app', 'internet', 'a show', 'a show', 'my device', 'me memory app', 'access', 'internet', 'the shows']",sadness,"{'my app': 'Negative', 'the biggest subscription': 'Negative', 'internet': 'Negative', 'access': 'Negative', 'downloads': 'Negative', 'active internet service edit': 'Negative', 'developers': 'Negative', 'app': 'Negative', 'a show': 'Negative', 'my device': 'Negative', 'me memory app': 'Negative', 'the shows': 'Negative'}",review
good,5,2025-07-30 23:26:36,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
greatest but sometimes lagging...huhu,5,2025-07-30 23:13:58,Google Play,NEGATIVE,-0.9907413721084595,['huhu'],sadness,{'huhu': 'Neutral'},review
Really good,5,2025-07-30 23:11:22,Google Play,POSITIVE,0.9998512268066406,[],joy,{},review
interrumpe cuando veo anime,1,2025-07-30 23:10:18,Google Play,NEGATIVE,-0.9600681662559509,['interrumpe cuando veo anime'],neutral,{'interrumpe cuando veo anime': 'Positive'},review
I want to see Naruto and Naruto Shippuden but if I want to see I have to take premium All anime are available except Naruto why ??????????????????,1,2025-07-30 22:37:45,Google Play,NEGATIVE,-0.9952698349952698,"['naruto and naruto shippuden', 'premium']",neutral,"{'naruto and naruto shippuden': 'Positive', 'premium': 'Negative'}",review
very good app 👍,5,2025-07-30 22:37:11,Google Play,POSITIVE,0.9998213648796082,['very good app'],joy,{'very good app': 'Positive'},review
💯,5,2025-07-30 22:31:42,Google Play,NEGATIVE,-0.6970566511154175,[],neutral,{},review
everything works except sometimes my screen freezes and the anime continues in the background. its not my phone issue it only happens on crunchyroll,4,2025-07-30 22:25:08,Google Play,POSITIVE,0.6826094388961792,"['my screen', 'the anime', 'the background', 'its not my phone issue', 'crunchyroll']",sadness,"{'my screen': 'Negative', 'the anime': 'Negative', 'the background': 'Negative', 'its not my phone issue': 'Negative', 'crunchyroll': 'Negative'}",bug_report
very nice,5,2025-07-30 22:21:58,Google Play,POSITIVE,0.9998563528060913,[],joy,{},review
good,5,2025-07-30 22:20:56,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
it's a great streaming service for anime. user interface can be a little tricky at times specifically and trying to search for regular consistent with picking up certain titles. I very much enjoyed the comments feature that they had for a short period of time. would be nice to have that back,4,2025-07-30 22:19:57,Google Play,POSITIVE,0.9991926550865173,"['a great streaming service', 'anime', 'user interface', 'times', 'certain titles', 'the comments', 'a short period', 'time']",joy,"{'a great streaming service': 'Positive', 'anime': 'Positive', 'user interface': 'Negative', 'times': 'Positive', 'certain titles': 'Positive', 'the comments': 'Positive', 'a short period': 'Negative', 'time': 'Positive'}",feature_request
best anime app for demon slayer anime,5,2025-07-30 22:19:22,Google Play,POSITIVE,0.9995309114456177,"['best anime app', 'demon slayer anime']",neutral,"{'best anime app': 'Neutral', 'demon slayer anime': 'Neutral'}",review
I have android 15 and it is still showing me the app isn't compatible with your phone,1,2025-07-30 22:15:28,Google Play,NEGATIVE,-0.9996471405029297,"['the app', 'your phone']",sadness,"{'the app': 'Negative', 'your phone': 'Negative'}",review
best app for anime,5,2025-07-30 22:04:00,Google Play,POSITIVE,0.999354898929596,"['best app', 'anime']",neutral,"{'best app': 'Positive', 'anime': 'Neutral'}",review
No option to increase the speed of the video,2,2025-07-30 22:02:40,Google Play,NEGATIVE,-0.9993520379066467,"['no option', 'the speed', 'the video']",neutral,"{'no option': 'Neutral', 'the speed': 'Neutral', 'the video': 'Negative'}",review
almost five star but not quite.... does not have every anime I want....,4,2025-07-30 21:45:23,Google Play,NEGATIVE,-0.9987279772758484,"['almost five star', 'every anime']",sadness,"{'almost five star': 'Neutral', 'every anime': 'Negative'}",review
love it,5,2025-07-30 21:34:47,Google Play,POSITIVE,0.9998753070831299,[],neutral,{},review
everything needs subscription,2,2025-07-30 21:26:15,Google Play,NEGATIVE,-0.9896125197410583,['subscription'],neutral,{'subscription': 'Positive'},review
good aap to watch anime with good quality,4,2025-07-30 21:24:35,Google Play,POSITIVE,0.9998551607131958,"['good aap', 'anime', 'good quality']",joy,"{'good aap': 'Positive', 'anime': 'Positive', 'good quality': 'Positive'}",review
nice,5,2025-07-30 21:19:09,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
app is good,5,2025-07-30 21:10:57,Google Play,POSITIVE,0.9998466968536377,['app'],neutral,{'app': 'Positive'},review
dear Crunchyroll company I have buy 1 year membership on your app but all Anime shows and all movies not Hindi dubbed available I hate other languages shows dear team please available Hindi anime and movies as fast as soon as possible because I love all Hindi Animes and movie dear sir please I support you always please continue releases first release Hindi dubbed Anime and movies,5,2025-07-30 21:10:56,Google Play,POSITIVE,0.9987329840660095,"['dear crunchyroll company', '1 year membership', 'your app', 'all anime shows', 'all movies', 'not hindi', 'other languages', 'dear team', 'all hindi animes', 'movie', 'releases', 'hindi', 'anime', 'movies']",sadness,"{'dear crunchyroll company': 'Negative', '1 year membership': 'Negative', 'your app': 'Negative', 'all anime shows': 'Negative', 'all movies': 'Negative', 'not hindi': 'Negative', 'other languages': 'Negative', 'dear team': 'Negative', 'all hindi animes': 'Negative', 'movie': 'Negative', 'releases': 'Negative', 'hindi': 'Negative', 'anime': 'Negative', 'movies': 'Negative'}",review
you guys charged me R1700. and I cannot access my account. your customer support is the worst. have some one reach out to me. I am pursuing this with the fraud department at my bank. I have emailed you,1,2025-07-30 21:05:58,Google Play,NEGATIVE,-0.9997678399085999,"['you guys', 'r1700', 'my account', 'your customer support', 'the fraud department', 'my bank']",anger,"{'you guys': 'Negative', 'r1700': 'Negative', 'my account': 'Negative', 'your customer support': 'Negative', 'the fraud department': 'Neutral', 'my bank': 'Neutral'}",review
great selection but randomly stops working,3,2025-07-30 21:01:57,Google Play,NEGATIVE,-0.9986535310745239,['great selection'],sadness,{'great selection': 'Positive'},review
good,5,2025-07-30 20:56:13,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
Good but limited shows need more verity of anime shows and movies and more dubbed in English.,5,2025-07-30 20:55:27,Google Play,NEGATIVE,-0.9825422763824463,"['good but limited shows', 'more verity', 'anime shows', 'movies', 'english']",neutral,"{'good but limited shows': 'Negative', 'more verity': 'Negative', 'anime shows': 'Negative', 'movies': 'Negative', 'english': 'Negative'}",review
all anime having soo! hi price,1,2025-07-30 20:52:33,Google Play,POSITIVE,0.945363461971283,"['soo', 'hi price']",joy,"{'soo': 'Positive', 'hi price': 'Positive'}",review
they're fooled people on subscriptions first they said subscribe then they say go premium otherwise they never do watch the shows,1,2025-07-30 20:51:33,Google Play,NEGATIVE,-0.9987037181854248,"['people', 'subscriptions', 'the shows']",neutral,"{'people': 'Negative', 'subscriptions': 'Negative', 'the shows': 'Negative'}",review
The developer has ignored me and denied to adress my issue.,1,2025-07-30 20:49:35,Google Play,NEGATIVE,-0.9819870591163635,"['the developer', 'my issue']",anger,"{'the developer': 'Negative', 'my issue': 'Negative'}",bug_report
"cant watch anything past 3 episodes on any show without paying $12 a month and even then there will still be ads so you have to pay $30+ to not have ads 5 times an episode and each ad had 6 ads in it so you can go cook and eat dinner with the family while waiting for 1 ad break and theres barley any shows that have any episodes wachable i scrolled through all their list and like only 20 shows had any episodes avaliable out of over 1,000 and most of the shows were gooner ones",1,2025-07-30 20:42:26,Google Play,NEGATIVE,-0.9986762404441833,"['3 episodes', 'any show', 'ads', 'ads', '5 times an episode', 'each ad', '6 ads', 'dinner', 'the family', '1 ad break', 'barley', 'any shows', 'any episodes', 'all their list', 'only 20 shows', 'any episodes', 'the shows', 'gooner ones']",surprise,"{'3 episodes': 'Negative', 'any show': 'Negative', 'ads': 'Negative', '5 times an episode': 'Negative', 'each ad': 'Negative', '6 ads': 'Negative', 'dinner': 'Negative', 'the family': 'Negative', '1 ad break': 'Negative', 'barley': 'Negative', 'any shows': 'Negative', 'any episodes': 'Negative', 'all their list': 'Negative', 'only 20 shows': 'Negative', 'the shows': 'Negative', 'gooner ones': 'Negative'}",review
Feed :),5,2025-07-30 20:41:19,Google Play,NEGATIVE,-0.9150444865226746,['feed'],neutral,{'feed': 'Positive'},review
Best anime platform for me :),5,2025-07-30 20:41:09,Google Play,POSITIVE,0.9996404647827148,['best anime platform'],joy,{'best anime platform': 'Positive'},review
good ap best animated in Hindi 🥰,5,2025-07-30 20:34:35,Google Play,POSITIVE,0.9997050166130066,"['good ap', 'hindi']",joy,"{'good ap': 'Positive', 'hindi': 'Positive'}",review
"good app, i watch my favorite animes no ads its not like others that give you ads or doesn't even work. crunchyroll on top!",5,2025-07-30 20:33:33,Google Play,NEGATIVE,-0.5112510323524475,"['my favorite animes', 'ads', 'crunchyroll']",joy,"{'my favorite animes': 'Positive', 'ads': 'Negative', 'crunchyroll': 'Neutral'}",review
This app is so great😍,5,2025-07-30 20:25:22,Google Play,NEGATIVE,-0.9838597774505615,['this app'],joy,{'this app': 'Positive'},review
worst,1,2025-07-30 20:23:07,Google Play,NEGATIVE,-0.9998016953468323,[],disgust,{},review
Ang ganda,5,2025-07-30 20:13:00,Google Play,POSITIVE,0.9896796941757202,['ang ganda'],neutral,{'ang ganda': 'Neutral'},review
don't buy the subscription remember you have telegram,1,2025-07-30 20:10:25,Google Play,NEGATIVE,-0.9945043921470642,"['the subscription', 'telegram']",neutral,"{'the subscription': 'Neutral', 'telegram': 'Positive'}",review
nice,5,2025-07-30 20:06:03,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
some of the episodes you can't watch without premium,3,2025-07-30 20:04:53,Google Play,POSITIVE,0.9911684989929199,"['the episodes', 'premium']",neutral,"{'the episodes': 'Negative', 'premium': 'Positive'}",review
"Good service, but how come I paid for the ad free viewing but have 3 unskippable 30 second ads multiple times in one episode? Plus it is annoying not being able to watch episodes in the background when responding to messages or notifications from other apps. Edit to respond to their response: these were trailers, yes. But they were not skippable. I can deal with those, as i have seen them before. The ads I am referring to were 3x unskippable 30 second ads of shows like JuJits Kaisen and others.",3,2025-07-30 20:04:49,Google Play,NEGATIVE,-0.9163438081741333,"['good service', 'the ad free viewing', '3 unskippable 30 second ads', 'one episode', 'episodes', 'the background', 'messages', 'notifications', 'other apps', 'their response', 'trailers', 'the ads', '3x unskippable 30 second ads', 'shows', 'kaisen']",neutral,"{'good service': 'Negative', 'the ad free viewing': 'Negative', '3 unskippable 30 second ads': 'Negative', 'one episode': 'Negative', 'episodes': 'Negative', 'the background': 'Negative', 'messages': 'Neutral', 'notifications': 'Neutral', 'other apps': 'Negative', 'their response': 'Negative', 'trailers': 'Negative', 'the ads': 'Negative', '3x unskippable 30 second ads': 'Negative', 'shows': 'Negative', 'kaisen': 'Negative'}",review
I gave 2 stars because it asked me to rate them IN THE MIDDLE OF AN EPISODE!!,2,2025-07-30 20:04:08,Google Play,NEGATIVE,-0.959013044834137,"['2 stars', 'the middle', 'an episode']",neutral,"{'2 stars': 'Negative', 'the middle': 'Negative', 'an episode': 'Negative'}",review
awesome app,5,2025-07-30 19:47:05,Google Play,POSITIVE,0.9998600482940674,['awesome app'],joy,{'awesome app': 'Positive'},review
my issue is with the top picks. in my last review I talked about how there aren't many dubbed anime's to watch and that is slowly changing however the top picks are constantly recommending subbed anime and I don't care for subbed anime if your company is paying attention then the recommendations should be dubbed since that's what I watch more of.,2,2025-07-30 19:44:55,Google Play,NEGATIVE,-0.9826090335845947,"['my issue', 'the top picks', 'my last review', 'many dubbed anime', 'the top picks', 'subbed anime', 'your company', 'attention', 'the recommendations']",neutral,"{'my issue': 'Negative', 'the top picks': 'Negative', 'my last review': 'Negative', 'many dubbed anime': 'Negative', 'subbed anime': 'Negative', 'your company': 'Negative', 'attention': 'Negative', 'the recommendations': 'Negative'}",bug_report
good,5,2025-07-30 19:28:59,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
wow,1,2025-07-30 19:28:09,Google Play,POSITIVE,0.999592125415802,[],surprise,{},review
demon slayer not dubbed in telugu,4,2025-07-30 19:27:08,Google Play,NEGATIVE,-0.9843093156814575,"['demon slayer', 'telugu']",neutral,"{'demon slayer': 'Neutral', 'telugu': 'Neutral'}",review
best For Anime Streaming,5,2025-07-30 19:25:49,Google Play,POSITIVE,0.9992146492004395,"['anime', 'streaming']",neutral,"{'anime': 'Positive', 'streaming': 'Positive'}",review
"Everything is fine with this app and the content, but there’s one problem — I keep facing it repeatedly. But the point is — the intro skip option isn’t working properly. On some shows, it works fine, while on others, it doesn’t appear at all. And in a few cases, the skip intro button shows up before the actual intro even starts, while the",4,2025-07-30 19:20:39,Google Play,NEGATIVE,-0.9967557787895203,"['this app', 'the content', 'one problem', 'the point', 'the intro skip option', 'some shows', 'a few cases', 'the skip intro button', 'the actual intro']",neutral,"{'this app': 'Negative', 'the content': 'Negative', 'one problem': 'Negative', 'the point': 'Negative', 'the intro skip option': 'Negative', 'some shows': 'Negative', 'a few cases': 'Negative', 'the skip intro button': 'Negative', 'the actual intro': 'Negative'}",bug_report
all animal hindi dubbed,5,2025-07-30 19:18:50,Google Play,POSITIVE,0.9374566674232483,['all animal hindi'],neutral,{'all animal hindi': 'Neutral'},review
best,5,2025-07-30 19:13:44,Google Play,POSITIVE,0.9997941851615906,[],neutral,{},review
Good but i'm confuse. Why my subscription last only less 2 weeks?,4,2025-07-30 19:02:30,Google Play,NEGATIVE,-0.9961875081062317,['my subscription'],neutral,{'my subscription': 'Negative'},review
it's too gooood,5,2025-07-30 18:46:14,Google Play,NEGATIVE,-0.9994171857833862,['too gooood'],joy,{'too gooood': 'Negative'},review
super niceee,5,2025-07-30 18:39:54,Google Play,POSITIVE,0.9977148771286011,['super niceee'],joy,{'super niceee': 'Positive'},review
sangat bagus. user interfacenya sangat mudah dan sangat elegan. anime yang ditawarkan juga anime berkelas.,5,2025-07-30 18:39:00,Google Play,NEGATIVE,-0.9940313696861267,"['sangat bagus', 'user interfacenya sangat mudah dan sangat elegan', 'anime yang ditawarkan juga', 'berkelas']",neutral,"{'sangat bagus': 'Positive', 'user interfacenya sangat mudah dan sangat elegan': 'Positive', 'anime yang ditawarkan juga': 'Positive', 'berkelas': 'Neutral'}",review
"App is awsome. But it also has some flaws which can be fixed. Everything else is like every other streeming apps we use e.g. Netflix, Prime Video e.t.c. I have requested some feature if that is get implemented I will rate this 5 :).",5,2025-07-30 18:17:10,Google Play,NEGATIVE,-0.9981322884559631,"['app', 'some flaws', 'every other streeming apps', 'netflix', 'prime video', 'some feature', 'this 5 :)']",surprise,"{'app': 'Positive', 'some flaws': 'Negative', 'every other streeming apps': 'Neutral', 'netflix': 'Neutral', 'prime video': 'Neutral', 'some feature': 'Negative', 'this 5 :)': 'Neutral'}",bug_report
nice,4,2025-07-30 18:00:06,Google Play,POSITIVE,0.9998552799224854,[],neutral,{},review
use to be great. now you can only watch 3 episodes unless u pay for premium,1,2025-07-30 17:58:17,Google Play,NEGATIVE,-0.8171122074127197,"['3 episodes', 'premium']",sadness,"{'3 episodes': 'Negative', 'premium': 'Negative'}",review
good,5,2025-07-30 17:57:33,Google Play,POSITIVE,0.9998161196708679,[],neutral,{},review
3 stars cause most of the anime is still not dubbed,3,2025-07-30 17:55:27,Google Play,NEGATIVE,-0.9857774376869202,"['3 stars', 'the anime']",sadness,"{'3 stars': 'Negative', 'the anime': 'Negative'}",review
bahut achcha hai,5,2025-07-30 17:51:36,Google Play,POSITIVE,0.629313588142395,"['bahut', 'achcha']",neutral,"{'bahut': 'Positive', 'achcha': 'Positive'}",review
please add 1.5X playback speed,2,2025-07-30 17:42:14,Google Play,POSITIVE,0.8066266179084778,['1.5x playback speed'],neutral,{'1.5x playback speed': 'Negative'},feature_request
👍 super,5,2025-07-30 17:27:14,Google Play,POSITIVE,0.9951052665710449,['👍 super'],neutral,{'👍 super': 'Positive'},review
wow,5,2025-07-30 17:24:17,Google Play,POSITIVE,0.999592125415802,[],surprise,{},review
why do you have to pay to watch one episode?,3,2025-07-30 17:06:47,Google Play,NEGATIVE,-0.9980362057685852,['one episode'],surprise,{'one episode': 'Neutral'},review
"too expensive to pay for to many ads to be enjoyable hardly any good titles, use a boot leg site.",1,2025-07-30 17:05:40,Google Play,NEGATIVE,-0.9996163845062256,"['many ads', 'any good titles', 'a boot leg site']",neutral,"{'many ads': 'Negative', 'any good titles': 'Negative', 'a boot leg site': 'Neutral'}",review
the best app I have ever seen,5,2025-07-30 16:43:30,Google Play,POSITIVE,0.9997960925102234,['the best app'],surprise,{'the best app': 'Positive'},review
the best but add 18+,5,2025-07-30 16:01:37,Google Play,POSITIVE,0.9990608096122742,['18+'],neutral,{'18+': 'Neutral'},feature_request
